rowID,Genre,UserRatings,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,jlint
146838,Finance,2.7,1000000,51,4,3,770,14,0,0,11
51346,Tools,1.5,1000,0,18,3,778,0,0,2,1
13396,Business,2.4,1000,51,10,3,802,0,0,7,0
128296,Casual,2.7,10000,50,1,3,811,11,0,0,1
68353,News & Magazines,2.7,1000,51,20,3,839,0,0,4,0
17180,Entertainment,2.7,1000,0,18,3,877,0,0,2,0
143712,Sports,2.7,10000,0,20,6,888,0,1,0,2
106516,Sports,2.8,50000,0,12,3,889,0,0,0,0
66680,Entertainment,2.4,50000,51,16,3,900,0,0,2,4
73458,Travel & Local,2.7,1000,50,16,3,904,2,0,2,3
81411,Books & Reference,2.4,10000,0,12,3,914,0,0,0,1
68983,Finance,2.8,1000,51,19,3,918,2,0,4,1
224089,Tools,2.5,1000,0,16,3,949,0,0,0,16
10836,Productivity,2.1,5000,0,15,3,973,1,1,8,3
46752,Entertainment,2.8,1000,0,16,3,981,0,0,3,0
132034,Education,1.9,1000,0,19,3,998,0,0,0,0
124218,Tools,2,10000,0,16,3,999,1,0,0,1
174815,Puzzle,2.1,1000,51,16,3,999,0,0,0,9
185282,Travel & Local,2.9,1000,50,16,3,1011,0,0,0,1
68394,Tools,2.8,10000,0,15,3,1022,1,0,5,1
145442,Tools,2.9,1000,0,20,3,1051,0,0,0,1
57935,Lifestyle,2.5,1000,51,17,3,1058,2,0,3,0
81354,Entertainment,2.9,1000,51,11,3,1060,2,0,0,5
135175,Sports,2,1000,50,25,6,1090,13,1,0,4
154554,Entertainment,2.4,10000,0,27,3,1104,0,0,0,5
122384,Photography,2.3,5000,0,17,3,1106,0,1,0,2
10854,Shopping,2.9,5000,0,28,6,1109,0,0,6,0
126939,Music & Audio,2.9,100000,0,17,3,1118,0,1,0,2
5586,Lifestyle,2.5,5000,0,22,3,1137,0,0,3,5
2735,Tools,2.2,10000,0,10,6,1163,0,0,15,0
178215,Sports,2.1,1000,51,15,3,1166,1,0,0,1
150574,Weather,2.8,10000,51,16,3,1169,0,0,0,3
11774,Entertainment,2.8,1000,51,17,3,1176,0,1,7,4
167072,Entertainment,2.8,10000,100,17,3,1177,3,0,0,2
177336,Books & Reference,2.8,50000,50,17,3,1181,1,0,0,3
1341,Finance,2.8,1000,0,28,3,1184,0,0,3,0
3069,Entertainment,1.5,100000,51,7,3,1189,0,0,17,0
1804,Music & Audio,2.5,10000,51,23,21,1204,3,1,2,4
1800,Music & Audio,2.7,1000,51,23,21,1206,3,1,4,4
69924,Tools,2.9,10000,0,12,3,1219,0,0,7,0
228858,Lifestyle,2.8,50000,51,23,3,1221,0,0,0,1
67613,Productivity,2.3,50000,0,27,3,1245,0,0,5,2
67787,Tools,2.7,1000000,51,30,6,1268,1,4,18,3
67696,Card,2.6,1000,0,17,3,1292,0,0,12,2
143401,Media & Video,2.3,10000,51,19,3,1294,0,0,0,0
167980,Travel & Local,2.3,5000,51,22,3,1295,0,0,0,1
125847,Puzzle,2.4,1000,0,18,3,1296,0,0,0,2
5508,Lifestyle,2.9,5000,0,19,9,1303,0,0,4,2
204496,Photography,2.8,10000,0,25,3,1312,0,0,0,2
68987,Social,1.7,1000,51,22,3,1331,2,0,3,3
150653,Weather,2.6,1000,51,17,6,1354,0,0,0,4
164844,Communication,2.9,1000,51,22,3,1369,0,0,0,2
5411,Puzzle,2.7,1000,51,21,3,1376,2,0,22,0
126766,Entertainment,2.8,1000,50,11,3,1444,0,0,0,0
147697,Finance,2.5,1000,51,28,3,1462,0,0,0,6
33334,Puzzle,2.8,1000,50,12,3,1487,0,0,9,0
153589,Health & Fitness,2.9,10000,92,12,3,1487,1,0,0,0
215283,Casual,2.7,10000,92,12,3,1487,1,0,0,0
104191,Education,1,1000,51,24,3,1489,0,0,0,2
104192,Books & Reference,1,1000,51,24,3,1489,0,0,0,2
29310,Music & Audio,2.7,1000,51,17,3,1497,0,1,2,2
170852,Books & Reference,2.2,1000,51,28,3,1500,1,0,0,3
152182,Casual,1,1000,92,12,3,1526,1,0,0,0
198405,Arcade,2.6,1000,50,12,3,1526,0,0,0,0
4921,Music & Audio,2.8,5000,51,24,3,1540,2,0,1,2
2692,Media & Video,2.4,1000,0,27,3,1553,0,4,1,1
3937,Photography,2.9,10000,0,18,3,1554,0,0,7,4
3761,Media & Video,2.9,5000,51,41,3,1563,0,0,3,2
156293,Puzzle,2.9,10000,0,34,9,1580,0,0,0,3
167258,Travel & Local,2.1,1000,0,25,3,1582,0,0,0,0
183738,Sports,2.3,1000,51,25,3,1598,0,0,0,11
2918,Tools,2,10000,51,23,3,1625,0,0,8,7
209973,Puzzle,2.6,10000,0,26,3,1651,0,0,0,1
45916,Productivity,2.7,5000,0,22,3,1662,2,1,16,6
127794,Tools,2.9,100000,0,22,6,1691,5,0,0,4
131309,Personalization,2.8,5000,0,21,12,1695,0,0,0,23
2782,Entertainment,2.5,1000,0,26,3,1700,0,0,3,4
878,Education,2.8,1000,92,13,6,1707,2,0,6,0
140841,Entertainment,2.9,1000,92,13,6,1707,1,0,0,0
144013,Travel & Local,2.8,10000,92,13,6,1707,6,0,0,0
156713,Books & Reference,2.8,1000,92,13,6,1707,1,0,0,0
158128,Education,2.2,1000,50,13,6,1707,0,0,0,0
159488,Education,2.9,5000,92,13,6,1707,1,0,0,0
201660,Productivity,2.1,1000,52,23,2805,1716,10,0,0,4
6936,Puzzle,1.2,1000,0,14,3,1719,0,0,19,0
167275,Education,2.9,1000,51,17,3,1720,0,4,0,10
212714,Books & Reference,2.7,1000,51,25,3,1744,0,0,0,6
204484,Productivity,2.8,1000,51,33,3,1774,0,0,0,4
301,Education,2,1000,51,28,3,1775,2,1,5,3
230358,Entertainment,1.8,5000,0,19,3,1801,0,0,0,2
12503,Sports,2.4,5000,51,24,3,1811,0,0,3,2
211796,Productivity,2.9,1000,52,23,3113,1837,11,0,0,4
28889,Tools,2.8,5000,51,22,3,1842,0,0,5,2
50983,Entertainment,2.1,5000,51,16,3,1875,3,1,2,7
6126,Puzzle,2.6,5000,51,23,3,1877,1,0,13,2
122592,Productivity,2.9,50000,0,19,3,1897,0,0,0,4
68462,News & Magazines,1.8,100000,51,24,3,1914,0,0,7,3
66577,Lifestyle,2.6,5000,0,29,3,1921,2,0,13,8
201643,Productivity,2.8,5000,51,23,3781,1947,7,0,0,3
629,Sports,1.7,1000,0,34,3,1972,0,0,2,4
5504,Libraries & Demo,2.4,10000,0,21,3,1973,0,0,5,2
13191,Tools,2.3,1000,0,27,3,1977,0,0,15,2
156552,Entertainment,1.6,1000,51,26,6,1987,0,0,0,2
145658,Productivity,2.6,10000,52,23,3337,1999,13,0,0,4
198155,Productivity,2.9,10000,52,23,3337,1999,13,0,0,4
127699,Tools,2.4,1000,51,27,6,2005,0,0,0,8
231821,Tools,2.3,1000,0,22,3,2031,0,0,0,2
126840,Lifestyle,2.8,10000,0,31,3,2056,0,0,0,3
208495,Puzzle,2.2,50000,0,32,3,2063,0,1,0,8
45997,Tools,2.4,10000,0,33,3,2110,2,0,8,5
188695,Health & Fitness,2.6,50000,51,31,3,2114,0,0,0,7
68349,Libraries & Demo,1.8,5000,0,31,3,2117,0,1,10,1
18107,Card,2.7,10000,51,26,3,2121,0,0,4,5
142775,Weather,2.5,500000,50,28,6,2124,1,0,0,7
46776,Travel & Local,2.9,1000,51,27,6,2188,0,0,4,1
126708,Productivity,2.5,1000,0,29,3,2200,3,2,0,2
222457,Travel & Local,2.8,1000,0,35,12,2209,0,0,0,4
5481,Entertainment,2.8,1000,51,24,3,2212,0,0,4,5
125905,Music & Audio,2.7,5000,51,32,3,2215,0,1,0,9
466,Casual,2.3,10000,51,30,3,2227,1,0,5,4
12457,Arcade,2.8,10000,0,39,3,2251,0,1,2,6
195755,Business,2.9,5000,51,36,3,2323,1,0,0,7
170493,Health & Fitness,2.8,5000,51,51,3,2352,0,1,0,25
119802,Health & Fitness,2.9,1000,51,38,6,2372,2,1,0,10
11589,Finance,2.9,1000,51,36,6,2409,0,0,2,6
2927,Personalization,2,1000,0,11,3,2435,0,0,3,3
172050,Education,1.5,1000,0,25,3,2452,0,1,0,6
205925,Medical,2.6,1000,51,36,6,2454,1,0,0,8
222526,Tools,1,1000,51,14,6,2459,4,0,0,4
103156,Tools,2,1000,0,37,3,2497,0,0,0,6
3901,Books & Reference,2.6,10000,51,49,3,2530,0,0,4,7
69659,Media & Video,2.8,10000,0,35,3,2596,0,1,5,1
141875,Music & Audio,2.8,10000,51,47,3,2609,0,1,0,11
46808,Puzzle,2.9,10000,51,23,3,2613,0,0,8,2
135768,Lifestyle,2,1000,50,34,3,2685,2,1,0,10
1210,Tools,2.6,5000,0,28,3,2701,0,2,13,5
70689,Travel & Local,2.7,1000,51,35,3,2716,1,0,15,2
138277,Communication,2.9,100000,51,47,3,2752,5,1,0,14
106628,Communication,2.6,1000,0,38,6,2767,0,0,0,1
106917,Productivity,2.9,10000,0,42,3,2795,0,0,0,2
68948,Transportation,2.7,5000,51,45,6,2813,0,0,15,18
46792,Lifestyle,2,10000,51,30,3,2829,1,0,11,13
127276,Shopping,2.2,1000,51,46,3,2837,0,1,0,2
125825,Tools,2.9,10000,51,33,3,2870,0,0,0,1
45907,Puzzle,2.8,10000,0,33,3,2884,0,0,9,10
208475,Education,2.8,5000,51,37,6,2943,0,0,0,0
57873,Lifestyle,2.7,5000,51,27,6,2955,0,0,2,7
70505,Education,2.4,1000,0,38,3,2960,0,0,6,14
18269,Puzzle,1.8,1000,51,40,6,2976,0,6,5,4
72141,Finance,2,1000,51,50,6,2997,0,0,3,2
120893,Arcade,2.6,1000,0,33,3,3043,0,0,0,28
4727,Arcade,2.7,5000,0,30,3,3063,0,1,5,2
66565,Books & Reference,1.7,1000,0,33,3,3076,0,2,6,12
17017,Transportation,2.6,5000,51,41,3,3130,0,0,5,5
5459,Travel & Local,1.9,1000,51,69,6,3134,0,0,4,5
30997,Puzzle,2.8,1000,0,38,6,3155,0,1,2,15
12506,Casual,2.9,1000,51,50,3,3161,0,0,11,9
230855,Lifestyle,2.7,1000,50,58,3,3204,1,0,0,1
47429,Health & Fitness,2.8,1000,0,52,3,3214,0,1,4,7
30978,Social,2.8,1000,51,29,3,3224,0,0,1,8
134148,Tools,2.5,1000,0,38,3,3241,1,0,0,4
163672,Tools,2.6,1000,51,50,3,3260,2,0,0,10
10798,Tools,2.3,1000,0,36,3,3280,0,1,13,5
121787,Books & Reference,2.2,10000,51,54,6,3317,0,0,0,3
66603,Finance,2.8,5000,51,33,3,3320,0,1,6,17
17245,Media & Video,2,5000,51,57,3,3339,0,0,11,14
166923,Arcade,2.7,1000,0,18,3,3339,0,1,0,2
69686,Sports,2.2,1000,51,56,3,3354,0,0,2,8
31780,News & Magazines,2.9,100000,51,34,3,3371,0,0,1,9
4834,Arcade,2.3,10000,51,34,3,3388,0,0,16,0
132149,Education,2.8,5000,51,55,3,3422,0,0,0,5
47499,Weather,2.9,1000,51,38,3,3427,0,0,11,15
168443,Casual,2.5,5000,51,64,3,3479,1,0,0,9
1514,Business,2.5,1000,0,19,3,3483,0,0,4,1
3869,Puzzle,1.6,1000,51,22,3,3510,0,0,4,6
90891,Entertainment,1.8,10000,51,55,3,3513,0,0,0,14
2868,Travel & Local,2.8,10000,51,42,3,3520,0,0,4,5
69027,Arcade,2.2,5000,51,33,6,3526,0,0,2,22
5546,Media & Video,2.4,1000,0,61,3,3555,0,2,16,5
134413,Entertainment,2.8,1000,51,67,3,3578,1,1,0,3
215275,Casual,2.9,5000,51,33,3,3628,0,1,0,17
133362,Lifestyle,1.3,1000,51,35,3,3653,0,0,0,1
6237,Tools,2.5,10000,51,45,9,3672,0,0,4,3
67632,Tools,2.9,5000,51,47,9,3698,0,0,11,14
646,Entertainment,2.9,50000,51,53,6,3723,0,0,5,14
47522,Entertainment,2.4,10000,51,34,3,3742,0,1,12,8
107297,Entertainment,2,10000,51,58,3,3756,1,0,0,10
153955,Music & Audio,2.7,10000,0,50,3,3840,0,1,0,15
214682,Education,2.2,1000,51,40,3,3849,1,1,0,8
68978,Puzzle,2.5,1000,51,56,6,3911,0,0,3,9
105087,Puzzle,2.5,1000,51,56,6,3911,0,0,0,8
69807,Finance,2.3,50000,51,45,3,4002,2,0,2,18
206166,Tools,2.8,10000,50,34,3,4018,4,0,0,8
67664,Health & Fitness,2.6,5000,51,37,6,4055,0,0,7,8
17063,Education,2.9,5000,51,38,6,4069,1,0,5,21
82018,Education,2.4,1000,51,38,6,4069,1,0,0,21
82019,Education,2.9,1000,51,38,6,4069,1,0,0,21
47755,Communication,2.7,1000,50,48,3,4093,2,0,26,13
106407,Social,2.8,1000,51,37,6,4095,4,0,0,10
158769,Tools,2,1000000,51,38,3,4160,0,0,0,11
124474,Arcade,2.8,10000,0,62,3,4181,0,2,0,9
149669,Tools,2.8,1000,0,58,3,4259,0,0,0,27
176457,Music & Audio,2.7,1000,50,36,3,4268,0,1,0,11
80650,Entertainment,2.4,1000,51,92,6,4290,0,0,0,4
67671,Communication,2.8,1000,51,53,3,4343,7,0,5,11
155566,Tools,2.8,50000,50,32,3,4346,1,0,0,11
139194,Entertainment,2.5,1000,51,53,6,4350,0,0,0,10
47418,Education,2.6,10000,0,41,9,4355,0,0,17,34
136659,Education,2.2,10000,0,75,3,4373,0,1,0,11
155585,Photography,1.8,5000,0,45,6,4418,1,1,0,32
10877,Communication,2.7,10000,51,49,6,4492,0,0,1,11
57928,Tools,2.6,1000,50,43,6,4493,3,0,3,12
17174,Productivity,2.5,1000,51,50,3,4506,0,0,6,17
163103,Sports,2.8,100000,51,69,3,4567,0,1,0,15
12505,Tools,2.7,1000,0,75,3,4569,0,1,8,30
125906,Education,2.2,5000,100,78,3,4583,5,0,0,15
11635,Tools,2.5,10000,51,50,6,4597,0,0,9,6
126718,Lifestyle,2.3,1000,51,56,3,4673,0,2,0,12
4164,Media & Video,2.6,50000,0,46,3,4680,0,0,17,9
209473,Education,2.7,100000,51,51,6,4681,2,1,0,33
45697,Business,2.3,1000,50,52,6,4692,1,0,11,31
143032,Music & Audio,2.8,100000,50,106,3,4698,2,3,0,18
57990,Travel & Local,2.7,1000,51,35,3,4699,0,0,11,8
29326,Communication,2.7,5000,51,31,3,4712,4,0,11,15
165650,Business,2.6,5000,0,60,6,4737,0,0,0,6
209645,Communication,1.7,1000,51,43,3,4772,0,1,0,11
68944,Finance,2.9,1000,51,65,6,4782,0,0,19,13
127579,Finance,2.2,1000,51,69,3,4823,0,0,0,21
106310,Casual,2.8,10000,51,42,3,4839,0,0,0,9
6228,Business,2.3,1000,51,63,9,4856,0,1,6,14
217147,Communication,2.6,5000,50,37,6,4887,6,1,0,10
11395,Business,2.2,10000,0,36,6,4891,0,0,17,5
13967,Business,2.2,1000,51,84,3,5012,1,1,8,14
230229,Lifestyle,2.8,5000,50,79,3,5078,3,0,0,3
4619,Media & Video,2.3,10000,51,61,6,5099,0,0,3,22
68583,Business,2.3,1000,51,85,3,5130,1,1,3,15
1348,Lifestyle,2,1000,51,62,6,5148,0,0,18,9
139096,Media & Video,2.5,100000,0,85,3,5163,0,0,0,4
30203,Sports,2.4,1000,0,59,6,5184,1,9,9,28
45154,Tools,2.2,10000,51,50,3676,5208,2,0,3,20
12549,Puzzle,2.9,1000,51,45,3,5255,0,0,11,9
75059,Business,1.8,1000,51,54,3,5366,1,0,5,2
66513,Finance,1,1000,0,54,3,5382,0,0,10,9
120887,Finance,2.2,1000,51,52,3,5389,0,0,0,21
126830,Music & Audio,2.4,1000,51,73,10,5397,0,0,0,12
1294,Finance,1.8,5000,51,81,3,5416,2,0,3,36
163778,Puzzle,2.6,1000,0,56,3,5437,0,1,0,16
106386,Social,2.6,1000,50,84,9,5475,0,2,0,29
4785,Entertainment,2.4,10000,51,55,3660,5493,0,0,2,26
230968,Music & Audio,2.8,10000,51,53,3660,5512,1,1,0,26
12494,Casual,2.6,10000,51,53,3660,5536,0,0,6,25
10850,Entertainment,2.5,10000,51,63,3,5544,0,0,3,28
127947,Education,2.8,10000,51,70,3,5578,0,1,0,25
66574,Entertainment,2.8,1000,51,56,3660,5580,0,1,12,26
5333,Entertainment,2.3,1000,51,93,3,5631,1,1,3,18
186312,News & Magazines,2.5,1000,51,93,3,5640,1,1,0,18
70463,Entertainment,2.4,1000,51,53,3660,5642,0,0,4,26
1612,Books & Reference,2.8,1000,51,76,9,5644,0,0,2,21
6220,Puzzle,2.5,10000,0,84,3,5687,0,0,3,34
203572,Entertainment,2.4,10000,51,58,3660,5687,0,0,0,25
17157,Family,2.4,10000,51,55,3682,5709,0,0,3,20
70459,Social,2.8,1000,51,57,6,5734,0,0,1,27
2671,Travel & Local,2.9,1000,50,75,6,5797,0,0,3,11
17144,Productivity,2.6,10000,51,37,3,5837,0,1,3,7
1403,Travel & Local,2.9,5000,50,67,3,5854,7,1,2,6
10846,Shopping,2.1,10000,0,56,3,5854,0,8,4,28
106338,Puzzle,2.4,1000,0,56,3,5854,0,8,0,27
208787,Education,2.6,5000,51,56,3679,5882,0,0,0,20
105426,Education,2,1000,51,84,3,5903,1,0,0,6
50590,Media & Video,2.6,10000,51,74,3,5932,0,0,1,6
66572,Travel & Local,2,1000,50,58,3,5945,5,1,6,28
152228,Finance,2.9,1000,50,93,6,5960,0,0,0,13
1931,Sports,2.7,1000,51,61,5117,6021,0,0,8,20
107295,Medical,2.8,100000,51,60,5114,6085,0,0,0,20
201318,Entertainment,2.8,10000,51,60,5098,6095,0,1,0,25
10809,Puzzle,2.5,1000,51,60,5095,6122,0,0,3,26
57863,Puzzle,2.6,10000,50,63,3,6137,0,0,8,21
199134,Entertainment,2.3,10000,51,61,5095,6161,1,1,0,26
226448,Communication,2.3,10000,51,72,9,6163,0,0,0,17
10763,Transportation,1.4,1000,51,61,5095,6165,0,0,19,25
10766,Transportation,2.5,1000,51,61,5095,6165,0,0,2,25
10848,Transportation,2.8,1000,51,61,5095,6165,0,0,10,25
10852,Transportation,2.4,5000,51,61,5095,6165,0,0,8,25
125892,Lifestyle,2.8,1000,0,42,3,6200,0,0,0,12
27104,Sports,2,5000,51,62,5095,6225,0,0,19,25
7734,Casual,2.5,1000,51,37,3,6233,0,1,8,8
1840,Transportation,2.3,1000,0,71,6,6239,1,0,5,11
74579,Finance,2.9,10000,51,63,3679,6246,0,0,4,21
18057,Puzzle,2.7,1000,51,47,3,6252,0,0,2,25
45927,Communication,2.3,1000,51,74,3,6253,1,0,4,11
176191,Education,1,1000,51,69,5114,6317,0,0,0,21
229378,Lifestyle,2.7,5000,50,80,3,6349,5,0,0,12
214533,Tools,2.7,10000,0,62,3,6418,1,1,0,16
29008,Casual,2.7,1000,51,70,5111,6431,0,0,3,25
54763,Casual,2.6,5000,51,70,5111,6431,0,0,15,25
162329,Casual,2.6,10000,51,70,5111,6431,0,0,0,25
196172,Entertainment,2.9,500000,51,59,3663,6438,0,0,0,28
28905,Shopping,2.2,1000,51,57,3,6447,0,0,1,19
125922,Casual,2.9,10000,51,56,3,6508,0,0,0,14
127898,Transportation,2,1000,51,58,3,6542,0,2,0,9
198169,Productivity,2.8,100000,51,75,263,6542,0,1,0,14
185464,Education,2.8,10000,51,63,5095,6543,0,1,0,34
3900,Casual,2.2,1000,51,67,5095,6549,0,0,1,25
17906,Entertainment,2.8,1000,51,64,5114,6551,0,0,6,21
119711,Photography,2.8,5000,0,43,3,6566,0,1,0,28
125839,Casual,2.9,1000,51,65,5095,6570,0,0,0,30
125903,Tools,2.8,1000,51,47,3,6611,0,0,0,18
46250,Puzzle,2.6,1000,51,72,3663,6634,0,0,4,30
71072,Photography,2.8,10000,51,93,3,6638,2,1,2,28
179513,Arcade,2.8,1000,51,65,3663,6662,0,1,0,28
135106,Transportation,2.3,1000,51,74,3,6758,0,0,0,16
3951,Tools,2.9,100000,51,66,5095,6771,0,0,5,29
67653,Finance,2.9,1000,51,75,3,6780,0,1,22,34
230223,Lifestyle,2.8,10000,51,96,3,6792,0,1,0,16
209086,Tools,2.2,1000,0,30,3,6802,0,0,0,0
180576,Communication,2.7,10000,51,100,3,6829,2,0,0,12
17162,Shopping,2.6,5000,51,81,3,6833,0,0,24,30
124536,Tools,2.4,1000,0,60,3,6842,1,0,0,23
17127,Entertainment,2.8,50000,51,62,3,6920,1,1,12,17
3894,Travel & Local,2.7,1000,51,66,5095,6975,1,0,9,25
30423,Entertainment,2.9,1000,51,118,3,6997,1,1,4,26
5755,Lifestyle,2.8,10000,0,98,3,7070,0,1,4,20
1398,Entertainment,1.8,5000,0,61,6,7084,0,1,2,19
4748,Lifestyle,2.8,10000,51,63,6,7089,1,0,8,21
195692,Entertainment,2.8,10000,51,68,5098,7124,2,0,0,25
58371,Books & Reference,2.9,50000,51,67,3,7156,0,0,21,22
187426,Entertainment,2.8,5000,51,69,3,7159,0,3,0,19
208553,Simulation,2.7,100000,92,85,6,7178,0,6,0,34
47478,Tools,1.7,1000,0,55,6,7195,0,1,9,14
167063,Tools,2.7,10000,51,70,3660,7205,3,0,0,26
195369,Music & Audio,2.3,5000,0,95,3,7211,0,0,0,17
146597,Tools,2.8,100000,51,70,3,7224,0,1,0,32
187725,Entertainment,2.6,10000,51,69,3,7231,0,1,0,36
127690,Lifestyle,2.4,1000,0,108,3,7256,0,1,0,7
58369,Productivity,2.6,10000,51,70,6,7261,0,1,1,32
57696,Transportation,2.7,1000,51,73,3,7298,8,0,20,10
126849,Entertainment,2.8,10000,51,64,6,7306,0,0,0,18
143563,Tools,2.5,5000,50,86,6,7318,3,0,0,17
223949,Arcade,2,1000,50,61,6,7329,0,0,0,18
139404,Media & Video,2.1,100000,51,78,5095,7336,1,0,0,29
186872,Entertainment,1.8,1000,51,72,6,7344,0,1,0,32
11513,Tools,1.4,1000,51,51,115,7345,0,0,3,20
122308,Puzzle,2,1000,0,69,6,7345,0,6,0,40
68762,Education,2.8,1000,51,69,3,7353,0,1,13,38
17176,Tools,2.4,5000,51,52,115,7386,0,0,17,21
127635,Tools,2,1000,51,66,3,7407,0,0,0,19
219347,Music & Audio,2.9,10000,51,95,3512,7434,1,0,0,30
