rowID,Genre,Rating,Lowerdownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,JLintResult
143173,Education,2.8,10000,51,316,6,22941,,4,,94
28982,Education,2.3,1000,92,242,9,23674,,9,3,78
636,Education,2,5000,50,353,3,24155,6,1,5,61
221706,Education,2.5,5000,51,263,6,24163,1,6,,127
22562,Education,2.7,5000,0,260,6,24526,,3,1,52
143758,Education,2.9,1000,0,217,12,24530,,3,,46
214339,Education,1.9,5000,51,288,6,25349,,2,,45
30348,Education,2.5,5000,0,280,9,26208,,6,9,74
71533,Education,2.8,1000,51,301,6,26281,,3,2,49
169413,Education,2.9,1000,51,301,9,27119,,1,,43
169422,Education,2.5,1000,51,301,9,27124,,1,,42
131465,Education,2.8,1000,50,301,6,28565,3,1,,91
198486,Education,2.9,1000,50,254,6,29709,4,1,,123
210167,Education,1.3,1000,0,331,6,30193,,3,,53
158806,Education,1.9,1000,0,352,6,30925,,3,,54
140597,Education,2.5,10000,92,285,9,31558,,11,,85
67457,Education,2.5,100000,51,317,9,36091,1,1,15,98
202520,Education,2.8,5000,51,408,9,45379,1,2,,89
174215,Education,2.8,1000,51,521,6,45952,,5,,142
23081,Education,2.3,1000,51,402,12,47276,3,,2,159
5789,Education,2.3,1000,51,459,9,48434,2,5,8,129
166829,Education,2.6,10000,100,553,15,54289,,7,,145
178125,Education,2.2,10000,51,518,9,60067,,1,,293
12590,Education,2.4,1000,51,323,6,64982,1,1,10,515
52348,Education,2.8,1000,51,323,6,65018,1,1,13,517
126063,Education,2.4,10000,92,534,9,70849,,1,,140
118624,Education,2.4,10000,51,742,6,73472,1,3,,141
205542,Education,1,1000,50,685,9,73900,1,5,,254
205545,Education,2.3,1000,50,685,9,73900,1,5,,254
220687,Education,2.6,1000,51,696,9,75302,,8,,224
178740,Education,2.4,10000,51,777,15,79234,1,2,,205
122815,Education,1,1000,50,723,9,79448,1,4,,278
123181,Education,2.8,1000,92,647,9,81331,1,1,,170
228429,Education,1.3,1000,51,734,15,82976,,6,,264
104497,Education,2.5,100000,51,836,12,85170,2,2,,190
118730,Education,2.7,10000,92,710,9,89056,,3,,167
132689,Education,2.7,10000,51,1000,9,109085,1,1,,311
5175,Education,2.9,100000,51,1386,12,117734,1,1,6,316
3552,Education,2.7,1000,51,975,24,118547,,7,4,338
219207,Education,2.2,1000,51,1374,15,124648,1,1,,387
230267,Education,2.5,1000,51,904,9,133623,,9,,586
82882,Education,2.7,1000,50,1546,18,165951,2,1,,299
159246,Education,2.9,10000,51,1517,15,173776,4,1,,357
230794,Education,2.8,5000,51,1728,15,192831,,5,,581
214192,Education,2.8,5000,50,2190,15,248315,1,6,,659
217125,Education,2.5,1000,50,2713,15,260427,2,3,,627
31414,Education,2.8,5000,92,1996,18,267936,,6,3,458
197986,Education,2.7,1000,51,1266,15,281575,,9,,1241
158763,Education,2.8,1000,51,1303,15,284698,,11,,1252
181665,Education,2.7,1000,51,2805,9,300255,,7,,695
57383,Education,1.5,50000,51,2197,15,300707,,6,5,643
186121,Education,2.9,50000,51,3299,22,410050,2,3,,1019
67405,Education,2.9,10000,51,4700,12,471391,2,1,13,1215
214815,Education,2,1000,92,4650,6,487785,,4,,754
167478,Education,2.4,10000,92,4953,12,533116,,3,,1109
119766,Education,1.8,1000,100,4381,30,549111,,4,,1196
157958,Education,2.9,1000,51,,,,,1,,
164828,Education,2.3,1000,50,,,,1,1,,
171656,Education,2.6,1000,50,,,,3,2,,
172013,Education,2.7,1000,51,,,,,,,
172977,Education,2.9,1000,51,,,,,1,,
174819,Education,2.8,10000,0,,,,,,,
176309,Education,2.7,1000,51,,,,,4,,
179452,Education,2.8,5000,0,,,,,,,
180192,Education,2.5,1000,51,,,,,,,
181669,Education,2.6,1000,51,,,,1,1,,
186328,Education,2.1,10000,51,,,,1,1,,
187526,Education,2.4,1000,92,,,,,5,,
