rowID,Genre,UserRatings,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,jlint
2028,Tools,4.1,50000,51,40,6,2515,1,0,3,11
701,Tools,4.1,50000,0,30,3,2558,0,1,2,1
3891,Tools,4.2,5000,0,36,6,2561,0,0,1,8
1210,Tools,2.6,5000,0,28,3,2701,0,2,13,5
1613,Tools,4.3,5000,0,47,6,2756,0,0,16,3
102,Tools,4,100000,0,39,3,2841,2,1,4,12
125825,Tools,2.9,10000,51,33,3,2870,0,0,0,1
160,Tools,4,100000,0,42,6,2875,0,0,4,9
3728,Tools,4.4,1000,0,46,3,2970,0,0,1,2
2987,Tools,4.2,50000,0,30,3,3115,0,0,1,22
2756,Tools,4.3,1000,51,41,3,3151,0,0,2,5
134148,Tools,2.5,1000,0,38,3,3241,1,0,0,4
163672,Tools,2.6,1000,51,50,3,3260,2,0,0,10
10798,Tools,2.3,1000,0,36,3,3280,0,1,13,5
2733,Tools,4.6,1000,51,35,3,3348,5,2,4,6
6237,Tools,2.5,10000,51,45,9,3672,0,0,4,3
67632,Tools,2.9,5000,51,47,9,3698,0,0,11,14
2911,Tools,4.5,10000,0,69,3,3699,0,1,4,11
3665,Tools,3.7,5000,0,60,3,3806,0,1,18,6
206166,Tools,2.8,10000,50,34,3,4018,4,0,0,8
158769,Tools,2,1000000,51,38,3,4160,0,0,0,11
149669,Tools,2.8,1000,0,58,3,4259,0,0,0,27
155566,Tools,2.8,50000,50,32,3,4346,1,0,0,11
657,Tools,4.3,50000,0,52,6,4363,0,0,14,16
57928,Tools,2.6,1000,50,43,6,4493,3,0,3,12
3913,Tools,4.3,10000,51,69,3,4558,0,0,10,7
12505,Tools,2.7,1000,0,75,3,4569,0,1,8,30
11635,Tools,2.5,10000,51,50,6,4597,0,0,9,6
3934,Tools,4.1,10000,0,46,3,4739,4,1,3,12
2020,Tools,3.9,5000,51,52,3535,4763,0,0,7,22
3729,Tools,3.9,1000,0,82,6,4861,0,2,8,25
3753,Tools,4,5000,51,52,3535,4892,0,0,2,21
3949,Tools,3.9,10000,51,49,9,4933,0,0,5,41
3899,Tools,4,5000,0,55,3,5027,3,0,3,27
1054,Tools,3.4,5000,51,42,3,5029,1,0,6,16
1338,Tools,4.2,1000,51,61,6,5157,0,0,3,36
2914,Tools,4.1,5000,0,66,9,5187,0,0,12,9
45154,Tools,2.2,10000,51,50,3676,5208,2,0,3,20
472,Tools,3.8,50000,51,36,6,5303,2,0,13,3
1709,Tools,4.4,5000,0,53,3,5392,1,2,3,13
2849,Tools,4.2,1000,51,67,3,5547,2,1,2,13
3882,Tools,4.4,1000,0,105,6,5838,1,1,6,26
2016,Tools,3.7,10000,0,65,3,5937,1,1,14,17
4117,Tools,4.2,50000,51,26,3,5940,1,2,23,6
3960,Tools,4.1,50000,0,47,3,5987,1,0,4,8
2970,Tools,4,100000,51,69,6,6007,1,0,1,53
3754,Tools,4.4,1000,0,60,9,6106,1,0,3,28
2910,Tools,3.6,5000,0,52,6,6219,0,3,3,13
3923,Tools,3.3,5000,51,85,9,6222,2,1,5,18
214533,Tools,2.7,10000,0,62,3,6418,1,1,0,16
125903,Tools,2.8,1000,51,47,3,6611,0,0,0,18
2921,Tools,3.6,1000,51,71,5098,6629,0,0,15,25
1716,Tools,4.3,1000,0,75,3,6666,3,2,11,12
3951,Tools,2.9,100000,51,66,5095,6771,0,0,5,29
3830,Tools,4.2,50000,51,74,5111,6791,0,1,2,21
209086,Tools,2.2,1000,0,30,3,6802,0,0,0,0
2760,Tools,4.6,100000,51,51,6,6823,0,2,3,15
124536,Tools,2.4,1000,0,60,3,6842,1,0,0,23
2700,Tools,3.8,10000,51,65,5098,6857,1,1,7,27
1842,Tools,4.2,10000,51,52,6,6919,1,0,2,34
1,Tools,3.6,50000,51,96,9,7148,0,0,1,5
2773,Tools,3,1000,51,78,5095,7158,3,0,6,27
2919,Tools,3.7,10000,51,72,4898,7189,0,0,11,30
47478,Tools,1.7,1000,0,55,6,7195,0,1,9,14
167063,Tools,2.7,10000,51,70,3660,7205,3,0,0,26
146597,Tools,2.8,100000,51,70,3,7224,0,1,0,32
143563,Tools,2.5,5000,50,86,6,7318,3,0,0,17
11513,Tools,1.4,1000,51,51,115,7345,0,0,3,20
17176,Tools,2.4,5000,51,52,115,7386,0,0,17,21
127635,Tools,2,1000,51,66,3,7407,0,0,0,19
106400,Tools,2.9,1000,51,81,5114,7436,0,0,0,23
2923,Tools,3.9,10000,51,69,12,7449,0,2,7,15
1598,Tools,3.5,5000,51,68,3,7454,0,0,12,18
2055,Tools,4.8,1000000,50,86,6,7562,4,0,2,16
156553,Tools,2.6,1000,51,121,6,7662,1,0,0,9
643,Tools,3.9,10000,51,130,3406,7666,1,0,5,27
1176,Tools,3.9,1000,50,67,5098,7775,2,0,18,28
4342,Tools,4.4,1000,51,76,9,7785,0,1,15,33
11626,Tools,2.9,10000,50,67,6,7887,2,0,8,23
46722,Tools,2.9,5000,51,73,6,7893,0,1,13,32
2057,Tools,4.5,50000,50,84,9,7930,1,0,3,36
17189,Tools,2.7,1000,50,68,3,7938,2,0,18,20
68979,Tools,2.9,1000,51,73,6,7986,0,1,2,34
2895,Tools,4.1,10000,51,71,6,7995,0,3,11,33
3979,Tools,3.9,50000,51,88,5056,8033,1,1,2,22
68360,Tools,2.7,1000,51,70,6,8105,0,0,22,18
2977,Tools,3.8,100000,0,109,6,8127,0,0,3,58
3838,Tools,2.6,1000,0,50,6,8159,0,1,5,35
1719,Tools,4.1,1000,51,76,6,8204,2,0,10,22
1399,Tools,3.8,1000,51,73,6,8240,0,0,2,30
1834,Tools,3.7,1000,51,114,6,8241,6,0,15,38
2988,Tools,4.4,50000,0,118,6,8381,2,0,8,15
2873,Tools,4.4,1000,0,54,3,8591,0,0,2,6
46767,Tools,1.4,1000,51,86,3663,8775,0,0,7,35
1520,Tools,3.3,5000,51,104,3,8833,0,0,6,24
207157,Tools,2.9,1000,50,105,3,8859,3,0,0,25
1605,Tools,3.9,5000,51,103,4953,8938,6,1,26,23
167065,Tools,2.5,50000,51,82,6,9215,0,0,0,26
3773,Tools,3.2,1000,51,86,3,9261,0,1,4,40
161724,Tools,2.8,50000,51,67,9,9331,0,0,0,24
185421,Tools,2.9,50000,51,68,3,9334,0,6,0,35
2691,Tools,4,10000,50,98,4891,9442,1,0,5,41
167074,Tools,2.4,100000,50,87,6,9478,1,0,0,26
2955,Tools,4.7,5000,51,139,6,9524,1,1,4,54
74720,Tools,2,1000,51,78,6,9577,0,1,9,32
3724,Tools,4.2,10000,50,106,5111,9692,2,2,5,39
67634,Tools,2.8,10000,51,99,3666,9743,0,0,2,35
3953,Tools,3.5,50000,51,93,4950,9775,0,0,14,37
1603,Tools,4,1000,51,114,6,9983,0,1,2,48
1845,Tools,3.9,10000,0,117,6,10040,0,0,2,42
3890,Tools,3.6,10000,51,109,3,10131,2,0,4,27
2875,Tools,3.2,5000,50,108,5098,10271,1,0,11,28
6160,Tools,2.8,1000,50,84,6,10293,0,0,2,30
2715,Tools,3.9,5000,51,97,6,10533,2,1,2,37
184445,Tools,2.3,50000,50,122,6,10556,5,0,0,32
1457,Tools,4.3,1000,50,86,3679,10569,3,1,1,46
1704,Tools,4,5000,51,105,5117,10681,0,0,10,39
429,Tools,4.1,10000,51,109,5114,11059,0,0,3,27
21,Tools,3.9,50000,51,114,3663,11101,0,0,3,34
125830,Tools,1.9,10000,51,133,6,11107,0,1,0,60
46775,Tools,2.8,5000,51,137,6,11225,1,3,22,56
3974,Tools,4.5,100000,51,121,12,11510,2,0,10,14
1838,Tools,2.8,1000,0,161,6,11835,1,0,2,45
2784,Tools,3.8,1000,51,110,3,12002,0,0,3,46
2830,Tools,3.5,1000,51,110,3,12002,0,0,7,46
2762,Tools,2.6,1000,51,110,3,12002,0,0,3,46
1218,Tools,4,1000,51,111,6,12021,1,0,2,45
130165,Tools,2.7,1000,51,147,6,12029,0,3,0,31
230146,Tools,2.7,5000,51,125,6,12119,0,0,0,31
422,Tools,2.4,100000,51,106,3,12212,0,1,2,45
3864,Tools,3.7,1000,51,114,3,12390,1,0,3,46
227799,Tools,2.7,5000,51,103,9,12544,0,6,0,56
3969,Tools,3.7,100000,50,117,9,12589,3,0,5,49
2979,Tools,3.6,10000,51,126,3,12686,1,0,7,47
3720,Tools,4,5000,51,123,6,13016,0,0,5,52
3734,Tools,3.8,10000,51,127,4953,13030,0,2,11,38
1521,Tools,2.6,10000,51,120,3,13063,1,0,17,45
458,Tools,4.1,10000,0,81,4958,13119,0,2,8,28
151500,Tools,2.9,10000,51,122,6,13258,0,0,0,22
502,Tools,4.4,50000,50,151,5114,13387,1,1,7,38
3831,Tools,4.4,50000,51,166,6,13392,0,1,1,64
2022,Tools,4.8,5000,51,64,6,13560,1,0,4,7
2036,Tools,2.6,10000,51,158,6,13612,0,1,14,57
2816,Tools,3.5,1000,51,187,9,13668,0,0,2,65
3921,Tools,4,10000,50,227,3351,13807,0,0,5,60
2792,Tools,3.8,1000,51,124,3,13873,0,1,12,42
3788,Tools,4.3,1000,51,161,9,13907,0,1,5,57
1600,Tools,4.2,5000,51,162,6,13921,0,1,2,56
3731,Tools,3.8,10000,51,166,6,13984,0,1,4,57
66717,Tools,1,1000,50,193,6,14202,5,0,3,21
3958,Tools,4.1,10000,51,239,9,14377,0,0,1,65
125021,Tools,2.3,1000,51,148,9,14447,0,0,0,25
2580,Tools,3.9,50000,0,164,6,14464,0,0,5,59
2869,Tools,4.1,5000,51,169,3,14891,0,1,2,60
421,Tools,3.7,50000,51,87,5117,14955,0,0,2,20
1601,Tools,3.8,5000,51,167,6,14972,0,1,4,58
3755,Tools,3.8,5000,51,185,3354,15067,0,0,3,41
165520,Tools,2.7,10000,51,148,6,15225,1,0,0,52
228242,Tools,2,1000,51,186,3354,15238,0,0,0,42
2743,Tools,3.6,1000,51,170,6,15279,1,1,9,62
118100,Tools,2.8,1000,51,119,9,15282,2,0,0,71
2836,Tools,3,1000,51,172,9,15368,0,1,4,62
10797,Tools,2,1000,50,186,3357,15381,3,1,5,42
377,Tools,4.2,1000000,50,192,3,15584,0,0,3,62
837,Tools,4.3,5000,51,195,9,15674,3,0,7,48
3912,Tools,3.2,10000,51,199,3354,15708,0,0,3,47
156224,Tools,2.7,5000,51,146,9,16190,0,1,0,47
270,Tools,4.4,500000,51,178,3,16302,0,1,11,57
218170,Tools,2.6,1000,50,126,6,16830,1,6,0,65
55668,Tools,2.6,1000,51,214,6,17086,0,1,3,65
4123,Tools,3.4,5000,51,290,9,17505,0,0,4,76
2983,Tools,4.2,100000,51,243,3,17952,2,1,8,107
3835,Tools,4.3,50000,0,228,6,18141,0,0,1,57
121599,Tools,2.4,5000,51,138,6,18756,0,6,0,68
2544,Tools,4.4,10000,51,252,6,20083,1,0,1,95
19,Tools,3.9,5000,51,240,6,22222,0,2,2,69
2458,Tools,4.4,1000,50,133,6,22675,0,4,4,27
263,Tools,3.9,100000,51,225,9,22848,2,6,15,46
151735,Tools,2.5,10000,51,175,9,22917,1,0,0,1953
1005,Tools,3.3,500000,50,180,9,23130,0,2,5,96
27408,Tools,2.7,1000,50,319,6,23141,0,3,2,97
210138,Tools,2.9,10000,51,291,3679,23345,3,0,0,59
201508,Tools,2.3,5000,51,272,6,23561,0,5,0,77
1083,Tools,3,1000,0,268,9,24319,0,7,3,84
206080,Tools,2.8,5000,51,212,6,25161,0,1,0,97
168422,Tools,2.6,10000,92,183,6,25690,0,2,0,106
4150,Tools,2.9,1000,50,239,6,25816,8,0,7,85
172517,Tools,2.4,1000,0,293,6,26051,0,2,0,45
2813,Tools,2.5,5000,92,181,6,26052,0,1,5,81
225654,Tools,2.7,1000,92,192,6,26289,0,6,0,92
234,Tools,3.6,100000,51,248,6,26675,3,2,6,91
169298,Tools,2.9,5000,0,303,6,26734,0,2,0,46
1127,Tools,4.5,100000,92,199,3,27368,0,1,8,83
3879,Tools,4.4,1000,0,459,6,27949,0,0,8,62
2708,Tools,4.6,1000000,51,318,6,28499,0,2,8,65
152906,Tools,2.5,100000,51,306,6,28715,0,1,0,99
69533,Tools,2.4,1000,0,329,6,30281,1,1,5,53
138573,Tools,2.8,5000,51,359,9,30367,0,2,0,53
221766,Tools,2.3,1000,51,339,3,32182,0,7,0,144
2736,Tools,4.5,100000,92,298,6,32654,3,5,2,86
2372,Tools,4.4,100000,50,333,9,33081,2,0,4,167
4215,Tools,3.3,10000,100,377,6,35907,2,0,5,121
118863,Tools,2.7,1000,51,367,6,35943,1,3,0,117
125,Tools,4.4,100000,0,359,9,36005,1,4,13,71
164101,Tools,2.3,1000,0,356,6,36082,0,3,0,81
658,Tools,3.9,100000,51,248,3,37291,1,3,5,89
198709,Tools,2.9,1000,51,393,6,38305,0,2,0,70
821,Tools,4.2,500000,50,442,6,39117,13,1,9,150
3956,Tools,3.5,50000,92,204,6,40318,0,1,9,81
881,Tools,4.9,1000,92,204,3,40361,1,1,6,82
3947,Tools,4.1,10000,92,207,9,40409,0,1,9,81
2019,Tools,4.4,10000,92,205,6,40665,0,1,2,81
165517,Tools,2.7,1000,50,382,6,41277,2,2,0,154
4049,Tools,4.3,1000,92,214,3,41317,0,1,4,83
17621,Tools,2.8,1000000,92,216,6,41501,0,1,13,83
1975,Tools,4.2,1000,51,453,9,41830,0,1,2,108
69539,Tools,2.6,1000,53,599,3,42595,10,0,8,197
496,Tools,3.6,100000,92,233,6,43743,0,3,2,96
221682,Tools,2.4,5000,0,469,13768,44168,0,6,0,99
92119,Tools,2.6,10000,50,459,6,44561,1,1,0,150
229204,Tools,2.4,5000,51,485,6,44801,0,1,0,118
4189,Tools,4.1,10000,92,221,6,48026,0,2,10,1829
227641,Tools,2.7,10000,51,469,6,48219,0,4,0,98
207213,Tools,2.5,1000000,51,443,12,48613,0,0,0,194
4309,Tools,4.5,500000,0,38,3,48743,0,1,4,8
361,Tools,4.1,500000,51,502,22681,49951,2,1,1,261
92,Tools,4.3,100000,92,460,6,49969,3,1,3,188
27837,Tools,2,1000,51,446,9,50390,1,1,8,198
20387,Tools,2.6,100000,51,634,9,55512,3,3,5,168
2008,Tools,4.5,1000000,51,623,6,56223,5,0,5,221
155987,Tools,2.5,1000,50,575,6,57115,5,1,0,192
20059,Tools,2.4,10000,50,591,9,58554,2,1,5,109
209924,Tools,2.9,5000,50,643,6,58822,3,3,0,95
425,Tools,4,10000,50,618,12,65414,2,2,9,174
106974,Tools,2.5,1000,51,526,9,66481,0,6,0,211
229094,Tools,2.7,1000,92,495,9,66710,0,1,0,151
3444,Tools,4.4,1000,51,801,9,66807,3,1,16,210
107007,Tools,2.9,1000,0,550,6,69357,0,7,0,241
106971,Tools,2.4,1000,51,552,9,69383,0,6,0,236
56266,Tools,2.8,100000,51,756,6,70020,0,3,8,165
26466,Tools,1.8,10000,50,829,9,71394,5,0,11,179
229244,Tools,2.9,10000,51,657,9,72764,0,5,0,285
2545,Tools,3.8,10000,50,840,12,72779,1,2,2,221
4104,Tools,4.1,10000,100,658,3381,73806,0,1,5,186
135513,Tools,2.7,1000,51,686,12,75190,1,1,0,179
71169,Tools,2.8,1000,50,751,15,75943,18,0,3,163
197472,Tools,2.5,5000,51,725,9,77097,0,2,0,174
150513,Tools,2.5,1000,92,588,6,78382,0,2,0,154
123573,Tools,2.5,1000,92,764,12,78720,0,1,0,244
194678,Tools,2.4,1000,51,665,9,78766,3,0,0,260
213241,Tools,2.5,5000,51,743,6,83625,6,4,0,197
183886,Tools,2.9,500000,51,1036,9,85994,0,3,0,342
800,Tools,4.5,10000,51,725,6,86172,0,3,5,157
891,Tools,4,50000,92,719,9,88538,0,3,4,166
124257,Tools,2.9,10000,51,777,9,90759,1,1,0,173
118861,Tools,2.7,1000,92,1074,6,91760,0,1,0,237
1885,Tools,4.8,1000,92,704,12,92794,0,1,4,179
389,Tools,3.7,1000000,92,671,9,94529,2,2,9,189
779,Tools,2.5,10000,51,1667,9,97354,0,0,8,438
221608,Tools,2.6,5000,92,827,6,97691,2,2,0,212
359,Tools,3.6,1000000,92,975,9,99207,1,3,3,233
890,Tools,4.1,100000,50,938,6,99250,2,3,1,243
145547,Tools,2.5,100000,50,1231,9,102558,1,2,0,260
435,Tools,4.4,10000,92,847,15,104032,0,2,5,283
2150,Tools,4,500000,92,747,9,105076,0,3,8,297
198838,Tools,1.6,1000,51,1186,9,106281,2,6,0,318
461,Tools,4.2,10000,92,931,9,108047,4,2,11,226
532,Tools,3.8,100000,92,929,9,110710,4,5,11,225
286,Tools,3.9,10000,50,1310,12,111423,7,4,18,344
2707,Tools,4.3,10000000,92,1190,12,115114,1,1,4,295
163217,Tools,2.8,1000,51,1008,12,116111,0,7,0,293
26469,Tools,1.4,10000,50,1030,16,125900,5,4,2,285
498,Tools,4.3,50000,92,928,15,126166,0,2,7,324
36498,Tools,1.4,10000,50,1031,16,126253,5,4,2,288
52961,Tools,1.4,10000,50,1031,16,126312,5,4,3,288
118,Tools,3.6,100000,100,1042,18,130237,6,2,7,283
3715,Tools,3.6,100000,92,1080,6,132800,0,2,3,290
3351,Tools,3.4,5000,51,1410,18,133421,4,2,6,385
236,Tools,3.7,50000,92,1263,41332,134358,1,3,6,399
169,Tools,4,10000,100,1172,6,135143,1,4,2,290
185,Tools,4,10000,100,1172,6,135143,1,4,9,290
170813,Tools,2.9,10000,92,1152,9,138128,0,3,0,269
896,Tools,4,5000,92,1417,15,141050,0,4,3,424
151,Tools,4.2,10000,100,876,6,142425,5,1,5,249
3523,Tools,3.2,10000,51,770,17,145893,2,1,3,258
2842,Tools,3.9,100000,51,1594,9,154199,0,2,14,476
339,Tools,4.2,500000,92,1351,9,158075,1,3,15,391
72450,Tools,2.5,10000,51,2308,12,158278,0,1,7,602
8885,Tools,2.5,10000,51,2325,12,159035,0,1,3,602
33496,Tools,2.5,10000,51,2325,12,159056,0,1,5,602
690,Tools,3.7,500000,51,1999,9,193199,1,2,3,579
38707,Tools,2.9,1000,92,1424,9,201910,1,1,8,222
2855,Tools,3,10000,92,1667,6,206722,0,5,9,188
1371,Tools,4.7,10000000,0,2079,6,210627,0,3,14,730
3398,Tools,3.7,5000,92,1950,18,210908,0,6,7,424
221,Tools,4,50000,92,1552,9,212579,1,0,2,203
486,Tools,4.1,10000,50,2838,12,212933,2,4,6,552
118647,Tools,2.8,1000,92,1910,6,216461,0,7,0,538
156,Tools,4.3,50000,50,1972,6,233590,54,0,4,427
222703,Tools,2.7,1000,92,1921,9,237172,1,1,0,335
262,Tools,4,100000,100,2400,9,245421,2,1,17,556
46187,Tools,2.5,10000,50,2395,12,253765,11,2,14,535
103139,Tools,2.5,10000,50,2395,12,253765,11,2,0,535
100,Tools,3.5,500000,100,2145,10,261197,1,3,3,477
227611,Tools,2.9,100000,92,2447,9,282367,0,1,0,493
214392,Tools,2.8,100000,51,1344,15,290133,0,9,0,1258
73,Tools,3.9,100000,92,2544,6,294549,3,1,10,487
17444,Tools,2.9,50000,51,1322,15,297213,1,10,6,1300
170549,Tools,2.5,100000,92,2615,12,297452,0,4,0,461
216323,Tools,2.8,10000,95,2707,6,305875,6,1,0,419
186787,Tools,2.8,100000,92,2948,9,329479,0,3,0,584
2065,Tools,3.5,100000,50,2294,9,331663,11,3,2,701
120795,Tools,2.7,1000,100,1529,15,337238,0,10,0,1345
4427,Tools,4.4,100000,100,3766,12,339018,15,4,27,943
2422,Tools,4.5,1000000,86,3538,15,345343,12,4,2,1169
122368,Tools,2.6,1000,0,2989,18,374618,0,1,0,1010
3374,Tools,4,1000,50,1197,9,399869,1,1,3,2308
823,Tools,4.4,10000000,100,4604,9,430125,18,3,4,1314
1771,Tools,4.2,10000,50,3892,20,464535,2,0,9,1414
2737,Tools,4.1,500000,92,4454,13,498517,2,3,4,1349
443,Tools,4.2,10000,100,4545,20,555093,3,3,4,1128
