rowID,Genre,UserRatings,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount,jlint
166,Entertainment,4.4,50000,51,536,6,52437,1,3,7,145
179,Entertainment,4.5,10000,51,536,6,52437,1,3,10,145
192,Entertainment,3.8,50000,51,536,6,52437,1,3,14,145
193,Entertainment,4.7,10000,51,536,6,52437,1,3,11,145
197,Entertainment,4.3,10000,51,536,6,52437,1,3,4,145
207,Entertainment,4.6,10000,51,536,6,52437,1,3,3,145
226,Entertainment,4.4,10000,51,536,6,52437,1,3,11,145
228,Entertainment,4.4,10000,51,536,6,52437,1,3,12,145
247,Entertainment,4.1,100000,51,536,6,52437,1,3,3,145
1184,Entertainment,3.8,5000,51,502,9,52541,1,1,2,130
108,Entertainment,4,100000,51,546,6,52763,1,3,7,143
128,Entertainment,4.1,100000,51,546,6,52763,1,3,2,143
132,Entertainment,3.9,100000,51,546,6,52763,1,3,5,143
163,Entertainment,4.3,50000,51,546,6,52763,1,3,6,143
229,Entertainment,4,50000,51,546,6,52763,1,3,1,143
1808,Entertainment,4.3,10000,51,527,9,53633,1,1,12,134
106662,Entertainment,2.4,50000,51,575,9,53831,0,1,0,81
354,Entertainment,3.6,10000,50,571,6,54823,0,1,4,153
161510,Entertainment,1.3,1000,50,547,12,55068,1,2,0,161
2000,Entertainment,3.6,500000,92,355,3,55250,0,3,4,139
196118,Entertainment,2.6,5000,50,432,9,55296,3,0,0,101
1693,Entertainment,4.1,10000,51,541,9,55554,1,1,4,136
3845,Entertainment,4,100000,51,574,12,55626,0,2,2,160
1183,Entertainment,4.1,5000,51,526,9,55682,1,1,5,138
794,Entertainment,4,10000,51,661,12,59179,0,1,5,179
230611,Entertainment,2.4,10000,51,580,15,59496,0,1,0,114
141669,Entertainment,1,1000,50,437,14,60014,1,0,0,152
1503,Entertainment,3.7,10000,51,674,6,60309,0,3,4,142
230615,Entertainment,2.4,10000,51,581,15,61262,0,1,0,120
3465,Entertainment,4.3,500000,51,594,9,63442,1,1,4,208
3876,Entertainment,4,100000,51,625,6,64986,7,4,17,164
3054,Entertainment,4.3,1000,92,380,9,65701,0,6,2,178
19674,Entertainment,2.4,10000,92,574,12,65703,1,7,2,260
70929,Entertainment,2.6,1000,51,588,3,65922,0,2,2,253
221576,Entertainment,2.5,10000,92,488,9,65996,0,1,0,145
119,Entertainment,4.4,100000,51,615,6,66115,0,7,3,150
153,Entertainment,4.1,100000,51,615,6,66115,0,7,5,150
208,Entertainment,4.3,10000,51,615,6,66141,0,7,5,150
3395,Entertainment,3.9,10000,51,590,12,66332,3,4,8,179
312,Entertainment,4,10000,92,458,9,66859,0,5,3,144
2109,Entertainment,3.6,5000,100,447,3,67074,4,2,26,182
2966,Entertainment,3.7,10000,92,530,6,67566,0,2,2,126
1487,Entertainment,3.8,1000,92,514,6,69415,0,1,11,139
210090,Entertainment,2.9,1000,50,713,6,70820,3,1,0,153
840,Entertainment,4.4,1000,51,868,9,70889,0,5,1,199
120126,Entertainment,2.7,10000,51,734,12,71184,0,2,0,301
143094,Entertainment,2.8,10000,51,734,12,71207,0,2,0,300
2369,Entertainment,4.2,5000,92,730,9,73901,0,4,12,250
164073,Entertainment,2.1,1000,51,705,3,74235,0,4,0,301
3595,Entertainment,3.4,10000,92,575,6,74777,0,1,4,158
272,Entertainment,4,500000,50,795,15,75604,2,1,12,144
205,Entertainment,4.1,50000,51,852,6,76111,1,1,5,212
125285,Entertainment,1.7,1000,51,337,9,76168,4,1,0,121
3354,Entertainment,4.1,1000,92,613,6,76486,0,1,1,167
11116,Entertainment,2.8,1000,95,809,5105,76656,6,1,13,268
22503,Entertainment,2.9,10000,51,732,9,77323,8,1,3,208
2583,Entertainment,3.9,10000,92,585,15,77719,1,1,2,186
4428,Entertainment,4.6,100000,92,1066,6,78164,0,1,2,122
163965,Entertainment,2.9,100000,51,950,9,78626,2,0,0,204
198620,Entertainment,2.8,100000,51,918,6,78754,0,2,0,207
191,Entertainment,4.1,10000,51,692,6,79159,1,0,12,182
103406,Entertainment,2.8,5000,51,804,12,79373,0,3,0,215
3460,Entertainment,3.9,5000,92,594,6,79428,0,2,8,153
980,Entertainment,3.8,50000,95,703,9,80905,6,2,6,217
2328,Entertainment,3.2,10000,92,622,9,81664,0,2,10,185
152934,Entertainment,2.8,10000,0,736,18,81680,0,10,0,256
3586,Entertainment,4.2,10000,92,651,6,82569,0,3,17,155
29079,Entertainment,2.9,1000,92,627,9,82588,0,2,8,186
32851,Entertainment,2.3,1000,92,627,9,82588,0,2,4,186
2268,Entertainment,2.7,1000,92,627,9,82590,0,2,7,186
483,Entertainment,3.7,10000,92,653,6,83004,0,2,11,155
144141,Entertainment,2.8,1000,92,692,12,83098,0,1,0,163
72651,Entertainment,2.9,1000,51,853,6,83863,0,3,1,203
30930,Entertainment,2.9,50000,51,962,3393,85687,0,1,7,158
950,Entertainment,2.6,1000,92,597,6,86225,0,0,1,151
357,Entertainment,3.9,100000,92,709,6,86922,1,1,4,179
4340,Entertainment,4.5,1000,100,713,6,87943,2,3,14,167
46899,Entertainment,2,1000,51,1073,12,88650,0,1,2,214
2677,Entertainment,4.5,1000,50,1024,12,89022,0,3,16,340
4183,Entertainment,4.4,1000,92,710,9,89400,0,3,4,166
38816,Entertainment,2.7,1000,100,1160,6,92659,0,2,3,235
2653,Entertainment,4.5,1000,51,820,9,92676,1,2,4,219
69827,Entertainment,2.9,100000,51,939,12,93883,0,0,3,258
758,Entertainment,3.3,5000,92,663,9,95346,1,1,3,193
2840,Entertainment,4,500000,51,922,9,95863,1,6,5,224
2121,Entertainment,3.8,100000,51,1176,15,95896,1,2,4,160
212393,Entertainment,2.4,1000,92,738,6,96530,0,8,0,196
25,Entertainment,3.5,10000,92,677,6,96616,1,1,21,195
253,Entertainment,4.2,100000,92,691,6,97261,0,1,5,208
276,Entertainment,3.5,1000,51,1018,9,98892,3,2,4,252
575,Entertainment,3.8,5000,100,1196,12,100775,2,1,18,296
3986,Entertainment,3.9,10000,92,824,6,102626,0,5,2,179
3562,Entertainment,4.5,1000,50,1040,15,102940,1,6,5,391
3018,Entertainment,4.2,1000,92,828,6,103096,0,5,1,179
13365,Entertainment,2.9,100000,51,1032,12,104283,1,1,2,353
1205,Entertainment,3.7,1000000,100,963,6,105565,7,0,2,238
2220,Entertainment,4.8,1000,92,1118,9,106100,0,1,9,366
226019,Entertainment,2.8,1000,51,961,15,108039,0,6,0,309
154608,Entertainment,2.2,1000,51,1175,6,110413,3,3,0,294
219606,Entertainment,2.6,1000,51,1087,15,110630,6,5,0,399
11111,Entertainment,2.5,1000,50,1398,15,116719,1,4,16,399
45326,Entertainment,2.8,1000,51,1214,9,118706,0,1,1,300
103723,Entertainment,2.8,1000,92,938,6,119610,0,2,0,237
3794,Entertainment,4.4,100000,92,1100,9,120286,1,2,2,264
2887,Entertainment,4.2,1000,92,925,9,120788,1,2,4,230
144614,Entertainment,1.9,1000,51,999,266390,121136,0,1,0,495
246,Entertainment,3.9,10000,92,897,9,122202,0,4,6,261
1131,Entertainment,4.4,1000,50,957,15,123347,4,2,2,475
4041,Entertainment,4.7,1000,50,957,12,123376,4,2,2,475
2984,Entertainment,3.7,10000,92,1076,6,123697,0,8,8,274
81228,Entertainment,2.8,50000,50,1356,9,133736,2,3,0,347
765,Entertainment,3.5,10000,51,1323,24,135577,2,2,4,363
106,Entertainment,4.2,100000,51,1390,9,135766,1,3,77,348
200089,Entertainment,2.8,10000,0,1026,9,137629,0,4,0,323
1996,Entertainment,4.1,10000,51,1583,18,140813,4,1,3,417
217292,Entertainment,2.9,1000,51,657,13818,141393,0,4,0,508
18672,Entertainment,2.8,1000,51,1450,269570,143209,0,3,3,422
67,Entertainment,4.5,10000,51,1664,15,144594,0,1,10,463
117849,Entertainment,2.8,500000,92,1032,9,146979,0,7,0,322
117,Entertainment,4.2,100000,50,1558,5795,157350,2,3,2,404
1030,Entertainment,4.1,5000,100,1424,9,165588,4,1,6,378
169789,Entertainment,2.8,5000,51,1111,6,165671,1,3,0,414
4037,Entertainment,4.4,1000,92,1297,9,167960,0,3,3,331
1028,Entertainment,4.5,1000,100,1394,12,169168,4,1,13,369
635,Entertainment,3.6,1000,50,1678,9,170927,2,1,5,260
2900,Entertainment,4.6,5000000,50,2180,15,171016,2,2,5,589
2101,Entertainment,4.2,1000,51,1671,6,175334,2,1,19,512
46623,Entertainment,2.7,1000,51,1705,18,188685,1,5,4,570
145194,Entertainment,1.7,1000,50,1837,12,192431,2,2,0,523
4426,Entertainment,3.8,100000,50,1542,21,195624,5,4,3,507
4370,Entertainment,4.3,10000,51,1866,12,197124,0,0,13,1088
16546,Entertainment,2.7,100000,92,1212,6,197131,0,2,5,448
151915,Entertainment,2.4,10000,92,1912,15,197644,2,1,0,537
4005,Entertainment,4.4,1000,92,1244,6,198690,0,3,3,447
159218,Entertainment,2.9,10000,92,1700,9,205076,4,2,0,218
211777,Entertainment,2.7,1000000,51,2067,9,206049,4,1,0,513
204255,Entertainment,2.3,100000,50,1462,9,206695,0,5,0,591
141822,Entertainment,2,1000,50,2118,15,208331,2,3,0,456
168244,Entertainment,2.6,5000,92,1830,9,213215,1,3,0,531
4472,Entertainment,4.2,1000,51,2137,12,223701,1,4,3,543
2790,Entertainment,3.8,500000,92,1851,9,240177,0,6,18,384
1104,Entertainment,4.4,5000,50,2362,15,242090,3,2,7,539
75505,Entertainment,2.9,1000,0,1439,44457,259502,0,1,5,523
1034,Entertainment,4.3,500000,51,2262,15,259818,3,2,1,567
4423,Entertainment,4.4,10000,51,2945,19,262354,2,2,1,691
281,Entertainment,4.7,1000,92,1882,9,272116,0,3,6,611
139729,Entertainment,2.5,100000,92,2370,9,275244,0,1,0,342
157999,Entertainment,2.8,10000,51,1266,15,281261,0,10,0,1243
28495,Entertainment,2.8,5000,51,1266,15,281267,0,10,6,1243
99,Entertainment,3.9,100000,92,2609,12,291317,0,3,2,769
121,Entertainment,3.3,100000,100,3549,35606,294565,2,6,4,920
211444,Entertainment,2.7,10000,51,1414,15,308277,0,9,0,1247
181176,Entertainment,2.7,5000,100,2619,12,318422,0,2,0,544
136335,Entertainment,2.7,1000,92,1523,15,327133,0,10,0,1314
2748,Entertainment,3.8,100000,92,2939,25,341316,5,6,3,950
164639,Entertainment,2.4,5000,92,3043,6,351471,0,3,0,497
2990,Entertainment,3.9,5000000,100,3225,12,356618,1,3,17,581
15554,Entertainment,2.9,50000,92,3425,15,362014,1,5,8,784
171813,Entertainment,2.5,100000,51,2961,33,369142,7,2,0,1453
2885,Entertainment,4.6,10000000,100,3622,12,414871,1,3,3,778
199705,Entertainment,2.4,10000,92,3816,6,427356,0,6,0,673
210102,Entertainment,2.9,5000,92,4151,6,443372,0,5,0,632
2011,Entertainment,4.4,1000,92,3769,9,473332,0,3,3,868
209491,Entertainment,2.3,1000,50,5050,16,506865,1,5,0,1423
228557,Entertainment,2.8,100000,100,5439,6,548312,0,3,0,927
582,Entertainment,3.9,100000,51,5791,25,556422,0,6,4,1626
228285,Entertainment,2.8,1000000,92,5718,21,569207,1,6,0,955
1327,Entertainment,2.7,1000,92,6112,24,710193,0,7,2,1605
