AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Default Browser Selector(free),Tools,3.7,50000,0,50,18,3,7515,1,0,0
Secret Codes,Tools,3.8,50000,0,0,144,6,56018,0,2,0
USSD Dialer,Tools,3.8,10000,0,50,1,3,451,2,0,0
WiFi?,Tools,4,10000,0,100,263,12,143188,12,2,0
360 Security - Antivirus&Boost,Tools,4.5,50000000,0,100,1075,12,552149,8,2,0
DroidCam Wireless Webcam,Tools,3.9,1000000,0,92,204,6,75110,0,1,0
Quick Locale,Tools,3.3,10000,0,92,120,6,54518,0,4,0
Local Rentals,Tools,3.7,10000,0,51,0,3,230,0,0,0
DU Speed Booster?Cache Cleaner,Tools,4.5,50000000,0,50,679,12,194091,20,2,0
Octave Main Package,Tools,4,10000,0,51,77,6,38939,0,1,0
Base Converter Plus,Tools,4.3,10000,0,0,62,3,7366,0,0,0
Multimedia Slides Creator,Tools,3.3,100000,0,0,65,9,47446,0,3,0
iMemo,Tools,3.9,10000,0,51,26,5098,7069,0,0,0
???? (ClipClip),Tools,4.7,50000,0,51,255,9,101600,4,0,0
Vellamo Mobile Benchmark,Tools,4.3,500000,0,51,35,3,11490,5,0,0
ExUninstall,Tools,4.5,50000,0,51,51,3466,8291,0,0,0
Analog Watch,Tools,4.6,50000,0,51,35,3402,9575,0,0,0
???? ????? - Hebrew Calendar,Tools,4.4,100000,0,100,730,15,475303,2,1,0
Fuel conso,Tools,3.5,10000,0,51,71,3354,23113,0,0,0
aNotepad,Tools,4.4,50000,0,0,10,3,9340,0,1,0
Phone Booster LITE,Tools,4.1,50000,0,0,1,6,2256,2,0,0
BatteryTime Lite,Tools,4.2,1000000,0,51,134,3,33734,1,2,0
App Cache  Cleaner,Tools,4.1,500000,0,92,816,9,436592,2,3,0
SHAREit,Tools,4.4,5000000,0,50,910,6,318046,14,3,0
VT View Source,Tools,4.2,10000,0,51,99,6,46322,0,2,0
MEyeProHD,Tools,4.1,500000,0,51,173,6,43305,1,2,0
BlackList,Tools,4.1,1000000,0,86,482,9,326625,0,13,0
Rotary Clock,Tools,4.1,10000,0,0,3,6,956,0,0,0
Pastel Clock,Tools,4.1,10000,0,0,4,3,442,0,0,0
Trio Widget,Tools,4.3,10000,0,0,76,6,30988,0,3,0
Super Clock Widget,Tools,4,500000,0,50,93,9,45183,0,4,0
Cooler Master ?Cooling Android,Tools,4.4,100000,0,92,752,15,314184,1,2,0
UC???,Tools,4.2,1000000,0,83,0,0,0,23,0,0
My Augmented Reality,Tools,3.7,10000,0,51,9,6,6305,1,1,0
Volume setting[cVolume] next,Tools,4,100000,0,51,281,15,98460,0,4,0
"Wifi Hotspot Free from 3G, 4G",Tools,3.7,100000,0,92,506,6,296121,0,3,0
ON Ruler,Tools,4.1,50000,0,51,108,9,43567,0,1,0
LOL Personal winner system,Tools,4.4,50000,0,100,319,12,117129,3,3,0
xxx.off (DEMO),Tools,3.6,100000,0,0,74,6,42451,0,3,0
App Manager-phone best helper,Tools,3.8,50000,0,51,72,5117,23218,1,1,0
Free Advanced Task Manager,Tools,4.4,1000000,0,92,203,9,94507,1,2,0
QQ????,Tools,4.4,100000,0,51,787,48,206772,3,2,0
Bosch Unit Converter,Tools,4.1,500000,0,51,65,6,19477,2,1,0
Take Screenshot,Tools,3.4,100000,0,92,83,3,42012,0,1,0
Bubble Level 360 Pro,Tools,4.2,100000,0,92,365,9,148184,0,2,0
tSpyChecker,Tools,4.3,100000,0,0,85,6,30374,0,2,0
Neon Clock Widget,Tools,4.2,100000,0,0,76,6,16069,0,1,0
Ks Uninstaller,Tools,4.3,500000,0,51,62,6,24927,1,2,0
EasyOvpn - Plugin for OpenVPN,Tools,4.2,1000000,0,92,271,15,95104,0,1,0
ShakeMe!,Tools,4.1,10000,0,0,75,6,35188,0,1,0
Best Apps Market - for Android,Tools,4.3,10000000,0,92,817,12,336553,1,3,0
Albanian Keyboard,Tools,4.3,10000,0,0,0,3,1257,0,0,0
????,Tools,4,100000,0,92,443,9,328485,0,2,0
???????? Mr.??EX,Tools,3.7,10000,0,51,28,3,8068,0,2,0
Acer Suggests,Tools,4.3,10000,0,92,1116,12,625273,1,5,0
MyAppSharer,Tools,4.3,1000000,0,92,129,6,54706,0,2,0
Virtual Restart,Tools,4.3,10000,0,92,174,9,64190,1,3,0
Transparent Screen With Camera,Tools,3.6,5000000,0,92,156,9,83428,1,2,0
Emoji For Android Install ROOT,Tools,3.6,100000,0,51,583,9,259035,0,6,0
??c Gi? Ti?ng Vi?t,Tools,4.3,10000,0,92,82,9,41790,2,2,0
Titanium Backup ? root,Tools,4.6,10000000,0,0,748,6,211957,0,3,0
MH4 Skill Simulator,Tools,4.5,10000,0,92,711,15,432124,1,1,0
IDEAL Access 4 T-Mobile?,Tools,4.6,10000,0,51,81,6,22921,0,1,0
IDEAL Access 4 Other Carriers?,Tools,4.3,50000,0,51,82,6,22926,0,1,0
Battery Widget,Tools,4.4,1000000,0,0,37,6,10313,0,0,0
Little Big Keyboard,Tools,3.5,10000,0,0,8,3,1627,0,0,0
Tfila Compass - ???? ?????,Tools,4.2,50000,0,51,174,6,150687,2,1,0
SMS Filter,Tools,4.2,50000,0,0,4,3,2161,2,2,0
Free42,Tools,4.8,50000,0,0,16,6,7070,0,1,0
Wifi Protector,Tools,4.1,100000,0,51,16,6,8096,2,2,0
AntTek Quick Settings,Tools,4.1,100000,0,100,369,9,173706,9,3,0
Avira USSD Exploit Blocker,Tools,4.2,100000,0,0,45,6,26429,0,2,0
BITZER's Refrigerant Reference,Tools,4.2,100000,0,51,27,9,8362,0,0,0
Sticky Notes Widget,Tools,3.9,500000,0,51,106,12,55585,0,2,0
Proxy Settings,Tools,3.8,100000,0,51,103,9,47848,1,2,0
Azan Scheduler,Tools,4.4,100000,0,50,58,6,11359,0,0,0
Stopwatch Lite,Tools,3.8,10000,0,51,39,5098,9468,0,0,0
Diagnosis - System Information,Tools,4.1,100000,0,51,133,12,71076,2,3,0
Able Remote,Tools,4,100000,0,50,1971,19,616181,1,2,0
DeviceDoctor,Tools,3.9,10000,0,51,10,3,3344,1,0,0
Battery Checkup Status,Tools,3.4,10000,0,51,108,6,40198,0,1,0
DefaultApp Reset,Tools,4.2,100000,0,0,4,3,1347,0,0,0
Perfectly Cooked Egg: Free,Tools,3.9,10000,0,51,138,12302,26157,0,4,0
Screen lock,Tools,4,500000,0,51,68,9,39918,9,1,0
History Eraser - Privacy Clean,Tools,4.6,10000000,0,53,476,12,181925,9,4,0
Passport Photo,Tools,3.5,10000,0,51,81,9,36942,1,2,0
Perfect Keyboard Free,Tools,4.2,1000000,0,0,113,12,33653,2,3,0
Smart Keyboard Trial,Tools,4.1,10000000,0,0,131,15,27668,1,1,0
EZ COPY & PASTE,Tools,3.7,50000,0,0,31,6,7009,0,1,0
Gallery Lock (Hide pictures),Tools,4.5,5000000,0,92,1864,32,577607,2,4,0
Tamil Keyboard,Tools,4.1,500000,0,0,6,6,1851,0,0,0
Kundli Matcher - Astrology App,Tools,4,100000,0,0,37,6,8783,0,0,0
Perfect System Monitor,Tools,4,100000,0,0,7,3,2590,1,1,0
Mobile Tracker & Route,Tools,3.6,100000,0,100,328,6,156190,0,6,0
Magnetic Field Detector,Tools,3.7,50000,0,92,149,15,80149,0,2,0
UM-Cleaner,Tools,4,10000,0,92,350,6,167999,3,3,0
Smart Tutor for SAMSUNG Mobile,Tools,4,5000000,0,51,229,166242,64688,0,21,0
Yugioh Companion,Tools,4,100000,0,51,299,9,172790,0,5,0
Barcode Generator,Tools,4.2,100000,0,0,162,6,75821,0,3,0
Samsung IR - Universal Remote,Tools,3.6,1000000,0,92,189,9,94626,2,2,0
Alerte Firmware,Tools,4,50000,0,51,4,6,1280,0,1,0
Synodroid,Tools,4.3,100000,0,51,241,16,107559,1,2,0
????-????????????????????,Tools,4.6,10000,0,50,307,9,76833,3,3,0
Knitting Counter,Tools,3.8,50000,0,51,59,9,16055,0,1,0
SaveFile,Tools,4.2,50000,0,0,1,6,654,1,0,0
Wifi on Call,Tools,3.7,100000,0,0,1,6,2411,0,3,0
My bra size,Tools,3.3,10000,0,92,159,9,84263,0,3,0
Lock Screen Message,Tools,3.6,10000,0,0,1,3,1283,0,2,0
Network Widget,Tools,3.6,10000,0,0,1,6,450,1,1,0
Flash Light Widget,Tools,4.1,50000,0,0,1,3,76,1,0,0
Flashlight PRO,Tools,4.1,50000,0,0,0,3,259,0,0,0
Color Analyzer,Tools,4.1,10000,0,0,1,6,797,0,0,0
Rescan Media ROOT,Tools,4.1,100000,0,0,0,3,921,0,1,0
Quick Boot (Reboot),Tools,4.3,1000000,0,0,10,3,1341,0,0,0
Alarm Clock Free,Tools,4.4,100000,0,95,1861,38726,570852,5,4,0
BSeries,Tools,4.1,10000,0,51,84,3,21121,0,0,0
Signal Generator,Tools,4,100000,0,0,2,3,1397,0,1,0
FuncGen Signal Generator,Tools,4,50000,0,0,3,3,2342,0,1,0
?????? Boshiamy IME,Tools,4.3,100000,0,51,99,3,16763,2,0,0
Voice Search,Tools,4.1,100000000,0,51,385,6,344548,4,2,0
Idle Time Connection Manager,Tools,4.1,10000,0,51,86,9,22043,3,1,0
Simple Stopwatch,Tools,4.3,50000,0,0,1,3,540,0,0,0
Fast Reboot,Tools,4.4,5000000,0,0,2,6,414,1,0,0
MyVolume,Tools,4.4,50000,0,0,0,3,924,0,1,0
Locale Wifi Hotspot Plug-in,Tools,3.7,100000,0,0,3,6,1558,1,0,0
CPU Spy,Tools,4.5,500000,0,0,0,3,730,0,0,0
MyScript Calculator,Tools,4.4,5000000,0,51,189,9,49682,1,3,0
CPU-Z,Tools,4.5,5000000,0,92,155,9,83676,0,1,0
3Kundenzone,Tools,3.8,1000000,0,50,369,21,103683,2,0,0
Area Clienti 3,Tools,3.8,1000000,0,50,511,12,193420,7,1,0
Widgetsoid,Tools,4.4,1000000,0,50,225,9,114292,19,1,0
3x battery saver - iBattery,Tools,4.1,1000000,0,51,56,9,32630,0,9,0
GSM Droid,Tools,4.2,10000,0,51,132,9,49196,3,2,0
Host Ping,Tools,4,10000,0,51,40,3,9307,1,2,0
StarPet Clock Widget - Orange,Tools,3.8,10000,0,50,57,9,29289,4,0,0
StarPet Clock Widget - Mint mi,Tools,3.9,10000,0,50,57,9,29289,4,0,0
Calendget,Tools,3.8,100000,0,0,12,3,4116,0,0,0
Battery Widget,Tools,4.1,10000,0,92,128,6,58973,1,1,0
Hebrew for GO Keyboard,Tools,3.6,100000,0,0,1,3,777,0,1,0
"GO Keyboard - Emoji, Emoticons",Tools,4.4,50000000,0,88,1298,6,428374,5,3,0
NoteBook,Tools,4.1,100000,0,0,2,6,1512,0,0,0
Hijri WCC,Tools,4.5,1000000,0,92,136,12,62675,0,3,0
Signal Guard,Tools,4.3,10000,0,52,259,6,64651,5,5,0
WiFi Status,Tools,4.3,50000,0,0,5,3,1853,1,3,0
Metal Detector,Tools,4.1,5000000,0,92,634,12,335431,0,7,0
Smart Compass,Tools,4.2,10000000,0,92,642,15,340782,0,8,0
League of Legends Jungle Timer,Tools,4.4,100000,0,0,2,3,3047,0,0,0
Notification Restart,Tools,4.2,10000,0,51,44,3354,15401,0,0,0
CalTronic,Tools,4.1,50000,0,51,73,6,33793,1,2,0
??????????????,Tools,4.1,500000,0,51,201,9,94039,0,2,0
Cache Cleaner + Memory Booster,Tools,4.3,10000,0,92,137,9,69606,4,0,0
Ultimath,Tools,4.4,10000,0,51,29,6,21730,1,1,0
????????,Tools,4.1,10000,0,51,36,3,2696,0,0,0
QR Code Convert,Tools,3.5,100000,0,51,11,6,7743,3,0,0
Simplified Cangjie keyboard,Tools,4.5,100000,0,0,32,6,16244,0,0,0
JS Backup ? Restore & Migrate,Tools,3.9,1000000,0,50,695,60621,320871,19,0,0
Keep Screen On Free,Tools,4.1,10000,0,51,24,5114,7171,0,0,0
Extra Phone Settings,Tools,4,50000,0,51,81,3,20104,2,3,0
CTU 24 Alarm (Free),Tools,4,10000,0,92,92,6,46255,2,2,0
Senter,Tools,4.1,10000,0,0,67,6,37514,0,3,0
KK Tuneup Master,Tools,4.4,10000,0,50,188,6,65751,16,0,0
V3 Mobile Plus 2.0,Tools,3.8,10000000,0,51,52,3,19703,0,6,0
3g Widget,Tools,4,10000,0,51,111,9,41395,4,1,0
Best Screen Lock,Tools,4,50000,0,100,163,6,85134,3,1,0
Flashlight with LED Lite,Tools,3.8,10000,0,51,36,3663,8517,0,0,0
Cellular big keyboard (Free),Tools,3.8,50000,0,50,196,9,77192,4,5,0
Sixaxis Compatibility Checker,Tools,3.7,1000000,0,0,8,3,3244,0,2,0
Lock Screen App,Tools,4.1,1000000,0,0,4,6,833,0,0,0
My Bookmarks (Free),Tools,4.2,100000,0,51,451,12,125808,1,2,0
Quick Benchmark Lite,Tools,3.5,50000,0,51,25,3,3507,0,0,0
Apn Global,Tools,3.5,50000,0,51,8,3,5826,3,1,0
3Care Widget - by 3HK,Tools,3.1,10000,0,51,6,6,5600,0,0,0
3Care - by 3HK,Tools,3.3,50000,0,50,1196,18,312258,5,1,0
Check Balance,Tools,4.4,10000,0,92,136,6,71034,0,1,0
ResiDroid,Tools,4.1,10000,0,0,2,3,907,3,1,0
World And You,Tools,3.6,100000,0,83,1643,20,669730,5,7,0
Data counter widget,Tools,4.3,1000000,0,0,23,6,11995,1,1,0
Brightness,Tools,3.8,100000,0,0,54,6,29193,0,2,0
Sinesp Cidad?o,Tools,4.4,1000000,0,100,1070,18,404568,2,2,0
DroidWall - Android Firewall,Tools,4.4,1000000,0,0,8,3,3769,0,0,0
Smart Memory Booster,Tools,4.2,500000,0,92,674,12,436843,3,3,0
Quadrant Standard Edition,Tools,4.5,5000000,0,51,619,298104,155013,1,0,0
Plus Store,Tools,2.5,100000,0,50,260,9,102558,1,2,0
Taskbar,Tools,4.2,1000000,0,100,796,9,345647,0,0,0
SMS Backup & Restore,Tools,4.6,5000000,0,50,325,6,126461,0,7,0
LCD Stop Watch(FREE),Tools,4,500000,0,92,641,9,402918,0,6,0
Scientific Calculator,Tools,4.2,1000000,0,92,1390,40898,2407,0,2,0
?????(?? ??? ?? ?? ?? ???2015),Tools,4.5,1000000,0,100,1373,21,408514,0,18,0
Norton Security and Antivirus,Tools,4.4,10000000,0,100,1456,9,455561,19,3,0
Genertel,Tools,3.6,50000,0,51,258,12,89215,5,2,0
QQ??? - ??? ???,Tools,4.1,1000000,0,80,2103,12,777771,18,1,0
Clean Master (Speed Booster),Tools,4.7,100000000,0,80,1981,24,633231,7,1,0
Dr.Web v.9 Anti-virus,Tools,4.4,10000000,0,0,256,12,145188,0,0,0
Dr.Web v.9 Anti-virus Light,Tools,4.5,50000000,0,51,150,12,70436,11,0,0
Spark NZ,Tools,3.8,100000,0,51,907,25,392101,1,5,0
SuperSU,Tools,4.5,10000000,0,0,184,9,76874,0,3,0
360 Security - Antivirus Boost,Tools,4.5,50000000,0,100,1075,12,552149,8,2,0
Auto App Organizer free,Tools,4.4,100000,0,92,366,9,283577,0,1,0
Missed Call Reminder,Tools,4.1,500000,0,0,21,3,1839,5,1,0
MirrorOp Sender,Tools,3.3,500000,0,53,89,3,33799,7,2,0
Barcode QR Scanner,Tools,4.1,1000000,0,100,748,15,439268,4,1,0
Super Task Killer-Fast Booster,Tools,4.3,5000000,0,92,558,6,247819,4,2,0
MY TOUCHLIGHT,Tools,3.8,10000,0,51,53,6,29313,1,2,0
DU Speed Booster?Cache Cleaner,Tools,4.5,100000000,0,50,679,12,194091,20,2,0
Mass Contacts Delete,Tools,4.2,10000,0,50,32,3660,10685,3,0,0
Mute.,Tools,4.5,100000,0,0,2,3,326,1,0,0
Market Bookmark,Tools,4.2,50000,0,51,5,6,3250,1,0,0
Sticky Note,Tools,3.7,50000,0,51,8,6,2756,1,0,0
Maxthon Add-on:Task Killer,Tools,4.3,50000,0,0,10,3,2137,0,0,0
Islamic Date Calculator,Tools,4.4,10000,0,51,157,6,42734,2,0,0
Apps Organizer,Tools,4.5,1000000,0,0,29,6,24560,0,3,0
SIM Card Manager,Tools,3.8,100000,0,0,4,6,1306,1,0,0
MyVideo for Android,Tools,3.3,100000,0,50,51,77,19166,0,1,0
MC Server List,Tools,2.8,100000,0,51,32,3,7224,0,1,0
Analog Clock,Tools,3.9,10000,0,51,33,6,7460,0,1,0
Wireless Passwords,Tools,3.1,100000,0,51,32,3663,7217,0,1,0
Ring Toggle,Tools,4.5,100000,0,0,0,3,585,0,0,0
DNS Setting,Tools,3.5,100000,0,50,20,3,7619,0,0,0
Battery Life Live Wallpaper,Tools,3.8,50000,0,51,34,9,8093,0,1,0
??????? ???????,Tools,4.5,50000,0,0,0,6,923,0,0,0
H2O Config,Tools,3.6,100000,0,0,1,3,901,1,1,0
Booster Internet 3G-Wifi Turbo,Tools,4.1,50000,0,92,157,6,63783,2,3,0
SHAREit,Tools,4.4,5000000,0,50,958,6,326618,14,3,0
Vaper's Toolbox,Tools,4.2,50000,0,92,150,6,80332,0,2,0
Nova Battery Tester,Tools,3.4,100000,0,51,71,6,28622,7,1,0
The Interpreter-translator,Tools,4.2,500000,0,92,436,16,190977,2,2,0
Thermo Temperature,Tools,3,10000,0,51,54,6,28292,1,1,0
Battery Protector,Tools,4,10000,0,51,191,6,73617,0,3,0
Test de Velocidad,Tools,3.9,500000,0,100,177,9,93068,0,2,0
Unlock your phone - INSTANT,Tools,3.5,100000,0,51,0,6,540,1,0,0
Nexus Battery LED light,Tools,3.8,10000,0,0,5,3,2865,0,0,0
Intelbras iSIC 6,Tools,4.2,100000,0,51,924,9,233903,4,2,0
Gravity Screen - On/Off,Tools,4.2,1000000,0,51,92,9,24089,0,1,0
Spanish MessagEase Wordlist,Tools,4,10000,0,0,0,6,310,0,1,0
Russian MessagEase Wordlist,Tools,4.3,10000,0,0,0,6,310,0,1,0
Arabic MessagEase Wordlist,Tools,4.2,10000,0,0,0,6,310,0,1,0
English MessagEase Wordlist,Tools,4.4,10000,0,0,0,6,310,0,1,0
Secure Settings,Tools,4.4,100000,0,53,460,15,136247,5,9,0
Super Dimmer,Tools,3.9,50000,0,0,4,3,919,6,0,0
????? 54,Tools,3.1,10000,0,51,91,6,22433,0,4,0
"Radio, go sleeping! *ROOT*",Tools,4.2,10000,0,0,4,6,2007,0,0,0
Ohm's Law,Tools,4.4,10000,0,0,14,3,2388,0,0,0
Megaphone,Tools,2.7,500000,0,0,0,3,598,0,0,0
Advisory information leakage,Tools,3.9,50000,0,0,4,6,1397,0,0,0
Days Until,Tools,3.6,100000,0,51,37,3663,12215,0,1,0
DNS Server,Tools,4.2,10000,0,51,313,5057,111697,2,0,0
UNICAMP Serviáos,Tools,4.6,10000,0,50,374,12,203460,0,1,0
Electrical Tools Lite,Tools,4.1,10000,0,0,0,3,651,0,0,0
Electrical LV Calculator,Tools,4.2,10000,0,51,305,18,90265,0,6,0
LG Optimus 2x touch key lights,Tools,4.2,50000,0,0,0,3,1621,0,0,0
WiFi Automatic (WiFi Auto-Off),Tools,4.2,50000,0,0,8,3,1186,1,1,0
Al-Quran,Tools,4.6,100000,0,51,0,3,1240,1,0,0
GPS Status,Tools,4.1,50000,0,50,11,6,2037,2,0,0
Lao font for Samsung Galaxy,Tools,4.2,100000,0,0,0,3,107,0,0,0
Ultimate Pinout,Tools,4,10000,0,51,456,6,155030,0,2,0
"Mobile Spy: SMS, WhatsApp",Tools,3.6,50000,0,51,4,3,770,1,0,0
Google,Tools,4.4,1000000000,0,50,130,9,41475,2,0,0
????51JOB-??????App,Tools,4.1,10000,0,50,368,15,111813,2,4,0
51??,Tools,4,10000,0,92,109,6,24576,5,0,0
Programmers Keyboard,Tools,4,10000,0,0,0,3,1552,0,0,0
Remote Desktop Client Free,Tools,3.6,50000,0,92,115,6,54210,1,1,0
??? ?????,Tools,3.8,10000,0,0,76,6,42891,0,4,0
Smart Shaker - Transfer file,Tools,3.9,10000,0,51,85,5111,25637,5,0,0
MH4G Skill Simulator ?,Tools,4.5,50000,0,92,711,15,431884,0,4,0
My Passwords,Tools,4.3,10000,0,0,70,6,40364,1,2,0
NO-ROOT Record Screen to Video,Tools,3.1,500000,0,92,235,9,212369,0,2,0
"GO Keyboard - Emoji, Emoticons",Tools,4.4,50000000,0,88,1290,6,430917,6,3,0
Lookout Security & Antivirus,Tools,4.5,50000000,0,50,1375,12,401058,37,0,0
Text Scientific Calc,Tools,4.1,10000,0,0,4,6,2534,0,0,0
Astronomy Flashlight Free,Tools,3.5,10000,0,51,41,3,10016,0,8,0
Bluetooth GPS,Tools,4.3,500000,0,92,178,9,87986,0,3,0
Magnifying Glass,Tools,3.7,100000,0,0,2,6,2746,0,1,0
GTA 5 Deutsch,Tools,3.7,10000,0,51,1264,15,286513,0,11,0
"Telkomsel,XL,dll (Unofficial)",Tools,4.4,10000,0,100,135,6,85979,2,0,0
Complete Linux Installer,Tools,4,500000,0,51,169,9,83806,1,2,0
App Manager For  Droid,Tools,4.1,10000,0,92,612,9,303441,2,3,0
High Frequency Sounds Pro,Tools,3.5,100000,0,51,1252,15,286654,0,10,0
Lock For Kik,Tools,3.8,50000,0,92,269,9,94534,1,2,0
Tiny Flashlight + LED,Tools,4.5,100000000,0,92,349,3,118905,0,7,0
Kim Ar?yor?,Tools,3.3,100000,0,92,392,6,260192,0,3,0
T-Mobile Visual Voicemail,Tools,3.6,10000000,0,50,429,6,156601,5,1,0
Battery Widget,Tools,4.5,5000000,0,50,209,6,86993,2,2,0
AVG Cleaner & Battery booster,Tools,4.1,10000000,0,100,748,9,271153,10,0,0
Fuel/Oil Mix Calculator,Tools,4.4,10000,0,0,218,6,116122,0,4,0
Weight Converter,Tools,3.9,100000,0,0,0,6,2529,0,0,0
Keyboard with Ctrl key,Tools,4,10000,0,0,1,6,1664,0,0,0
Location Cache,Tools,4.5,50000,0,51,6,6,3427,1,0,0
Bluetooth on Call,Tools,4.1,100000,0,0,1,6,2411,0,3,0
Silent Toggle Widget,Tools,4.5,500000,0,0,2,3,613,0,0,0
Battery Details,Tools,4.3,50000,0,51,183,9,66475,0,7,0
1-click Recovery Flasher,Tools,3.7,100000,0,51,9,3,3391,0,1,0
Xperia style rotation widget,Tools,4.2,100000,0,0,1,6,437,0,0,0
Network Speed,Tools,4.4,500000,0,0,12,3020,2377,0,0,0
BaiduˇBrowserˇ(Fastˇ&ˇSecure),Tools,4.3,10000000,0,100,1175,15,378529,10,4,0
Lock Screen Widget,Tools,3.6,1000000,0,0,1,3,546,0,0,0
Screenshot Easy,Tools,4.3,5000000,0,92,547,18,244742,1,1,0
ElectroDroid,Tools,4.7,1000000,0,92,298,9,112133,0,2,0
Antivirus Free-Mobile Security,Tools,4.3,10000000,0,92,393,6,179836,0,7,0
Rabbit Battery (French),Tools,4.2,10000,0,0,168,9,64356,3,1,0
Simplified Chinese Keyboard,Tools,4.1,100000,0,100,305,9,82409,7,3,0
MoboPlayer Codec for ARM V6VFP,Tools,4.4,1000000,0,0,0,3,105,0,0,0
Mods For PE 2,Tools,3.7,1000000,0,0,0,243,647,1,0,0
B1 Archiver zip rar unzip,Tools,4.4,1000000,0,92,1087,21,568200,0,0,0
MSCNS Magnifier,Tools,3.4,10000,0,92,0,3,1487,3,0,0
My Qibla,Tools,4.3,100000,0,50,0,6,955,2,0,0
Assistive touch,Tools,3.8,100000,0,51,196,6,65531,4,2,0
Application-Locker Free,Tools,3.8,100000,0,92,598,6,403711,6,5,0
BimaTRI,Tools,4.2,1000000,0,51,367,12,161138,2,3,0
IMEI.info,Tools,3.3,100000,0,51,52,6,27764,0,2,0
Long Tongue Screen Lock,Tools,4,10000,0,53,241,198433,60213,8,1,0
URoad Magic,Tools,3.4,50000,0,51,57,9,18580,4,0,0
screencast,Tools,3.1,500000,0,92,246,6,110474,1,2,0
QuickTouch(ios iphone touch),Tools,3.8,1000000,0,50,0,3,968,24,0,0
Finger Timer,Tools,4.3,50000,0,92,59,6,21596,0,5,0
My3 Droid (Three Usage Check),Tools,4.5,10000,0,51,96,9,18781,1,1,0
Charge Easily,Tools,4.3,50000,0,51,115,6,45084,1,2,0
Sixaxis Compatibility Checker,Tools,3.6,1000000,0,0,8,3,3266,0,2,0
Any Video Converter,Tools,3.2,10000,0,51,228,9,88869,2,2,0
All Converter FREE,Tools,4.1,100000,0,92,540,9,269470,1,5,0
3G Watchdog Pro SMS extension,Tools,4.4,10000,0,50,54,6,29332,0,2,0
3G Watchdog - Data Usage,Tools,4.6,10000000,0,51,216,9,60998,0,6,0
Check My Bill,Tools,3.7,10000,0,50,11,3,4756,1,0,0
???? stc,Tools,4,100000,0,50,17,3,2592,3,0,0
SAWA Services ????? ???,Tools,4.2,500000,0,51,2,6,14113,2,0,0
STC Services,Tools,3.9,100000,0,51,1082,15,236585,2,9,0
Super AppLock Helper,Tools,3.9,50000,0,0,0,3,31,0,0,0
AppMgr III (App 2 SD),Tools,4.2,10000000,0,92,518,142876,150004,4,5,0
Rapid Compass,Tools,3.8,100000,0,0,74,6,42488,0,4,0
Battery Spy,Tools,4,50000,0,51,111,9,52568,1,3,0
0xbench,Tools,4.2,10000,0,51,18,9,12303,0,0,0
MultiWii Configuration Tool,Tools,4.6,10000,0,51,119,9,32948,0,3,0
Naze32/Multiwii Configurator,Tools,4.2,10000,0,0,95,9,33464,0,5,0
?? ?? ???,Tools,4.4,10000,0,92,342,9,233118,2,1,0
Ghost Detector 3D,Tools,3.8,500000,0,92,344,9,234397,4,1,0
Fast File Manager,Tools,4.5,100000,0,92,436,15,161567,0,4,0
Galaxy Space Lock Screen,Tools,4.4,500000,0,92,390,6,118324,4,1,0
Wallpaper Wizardrii?,Tools,4.1,1000000,0,92,325,6,156001,0,3,0
Mobile Security & Antivirus,Tools,4.4,100000000,0,100,1285,25,443631,0,11,0
Google Translate,Tools,4.3,100000000,0,51,571,6,168673,1,5,0
ToolBox,Tools,3.8,10000,0,0,7,3,1168,0,0,0
Registration plates of Poland,Tools,4.5,100000,0,0,1,3,907,0,0,0
Wi-Fi settings shortcut,Tools,3.9,10000,0,0,0,3,155,0,0,0
PicuriRAM,Tools,4.6,10000,0,0,9,6,1085,0,0,0
Seism Detector,Tools,4,10000,0,0,1,3,580,0,0,0
Simple Clock Widget,Tools,4,10000,0,0,1,3,437,0,0,0
Long Battery Life DEMO,Tools,4.1,100000,0,0,4,3,1569,4,0,0
Silent Volume,Tools,4.4,10000,0,51,1,3,1502,0,0,0
Network Remote for TiVo,Tools,3.4,10000,0,51,5,3,1126,0,0,0
Save my Attach,Tools,4.3,100000,0,0,5,3,792,0,1,0
SwissArmy Knife,Tools,4.3,5000000,0,0,70,10,28277,1,1,0
Satellite Finder,Tools,3.7,50000,0,51,206,6,87230,0,3,0
Sticky (Note Cards),Tools,3.9,100000,0,51,72,9,22012,0,2,0
MobileViewerPro,Tools,3.9,10000,0,51,136,9,67659,2,1,0
aLogcat (free) - logcat,Tools,4.3,100000,0,0,58,6,23313,0,1,0
iWatch DVR,Tools,3.7,100000,0,51,1953,9,22917,1,0,0
Rescan SD Card!,Tools,3.8,100000,0,0,1,3,469,1,0,0
SLW Cpu Widget,Tools,4,100000,0,0,1,6,452,0,0,0
GCC - GeoCache Calculator,Tools,4.4,100000,0,0,674,6,74772,0,1,0
Super Clock Widget Free,Tools,4,500000,0,50,93,9,45203,0,4,0
2014??????,Tools,4,100000,0,53,185,3,80287,6,0,0
Permission Manager App Ops 4.4,Tools,2.7,50000,0,0,0,3,95,0,0,0
24 Clock,Tools,4.3,10000,0,92,185,6,82410,0,2,0
Air HID :WiFi Mouse & KeyBoard,Tools,4,100000,0,51,93,3357,45211,0,1,0
