Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
1,Finance,2,1000,1240,15,138025,2622,923,343,2,4,2,0,67001,1,0,0,1,0,0,0,0,0,0,1,6,0,1,0,3,0,0,1,0,51.11111111
1,Tools,2.9,50000,1322,15,297213,3836,1816,417,1,10,2,2,17444,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
1,Business,1.9,5000,999,15,112466,2144,682,284,0,6,2,0,130412,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
1,News & Magazines,2.6,10000,1268,9,125874,2116,808,247,0,3,6,3,19953,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,51.11111111
1,News & Magazines,2.2,100000,940,9,72370,1178,189,79,0,0,5,3,6470,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
1,Puzzle,2.5,10000,2377,9,237923,3245,1319,483,1,2,2,3,26304,1,1,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,1,100
1,Business,1.9,1000,2025,15,223080,3417,1720,360,0,5,2,0,133770,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
1,Entertainment,2.3,1000,627,9,82588,848,322,132,0,2,2,8,32851,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
1,News & Magazines,2.3,100000,1793,12,201416,2546,1187,382,1,1,4,10,17051,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
1,Personalization,2.5,10000,1425,9,145751,2617,1226,432,2,1,3,0,71384,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,4,0,0,0,0,51.11111111
1,Social,2.8,10000,3596,15,372494,5963,2855,937,1,9,5,4,17047,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,1,92
1,Entertainment,2.7,1000,6112,24,710193,11591,6568,1781,0,7,6,2,1327,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
1,Lifestyle,2,1000,826,6,74320,1149,304,125,0,2,2,14,618,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Media & Video,2.8,1000,856,5105,80807,1141,467,136,6,0,2,2,30113,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,7,2,0,1,1,88
1,Adventure,2.7,1000000,2459,6,246593,3888,1738,508,2,5,2,0,68513,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
1,News & Magazines,2.3,5000,1037,15,107469,1630,620,239,1,1,2,5,2086,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
1,Health & Fitness,1.2,1000,952,6,86036,1058,261,97,1,1,2,11,32650,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,51.11111111
1,Puzzle,2.7,1000,843,6,74244,1006,412,169,1,3,5,10,17952,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
1,Travel & Local,2.8,1000,1391,103,159578,1848,684,285,3,6,5,3,2561,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,50
1,News & Magazines,2.9,1000,1692,12,171609,2230,746,287,2,1,3,0,65848,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Education,2.8,5000,1996,18,267936,4313,3005,500,0,6,2,3,31414,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Role Playing,2.4,1000,736,6,79254,999,432,175,0,4,2,0,131340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Communication,2.9,1000,1311,15,285921,3746,1759,412,2,11,2,9,32108,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,51.11111111
1,Books & Reference,2.6,1000,1442,9,119700,1618,549,198,2,1,5,10,22857,1,0,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
1,Lifestyle,2.8,1000,5165,15,523427,6772,4788,673,2,1,8,2,30115,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,1,100
1,Shopping,2.7,5000,1410,18,138849,1877,732,269,2,6,3,21,28674,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,2,50
1,Casual,2.7,100000,1634,12,164167,2488,1004,367,1,3,5,0,51030,0,0,1,1,0,0,0,0,0,0,4,4,0,1,0,10,0,0,1,2,51.25
1,Puzzle,2.8,1000,826,6,115172,2366,1299,409,0,5,2,0,51518,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,News & Magazines,2.5,5000,1037,15,107469,1630,626,240,1,1,2,0,129588,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
1,Lifestyle,2.8,1000,5301,15,529880,6370,4388,688,2,2,8,0,55382,0,1,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,1,100
1,Transportation,2.8,5000,2408,15,293714,4949,3158,688,0,1,5,5,11325,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
1,News & Magazines,2.9,1000,3439,9,393568,6938,4924,861,1,3,3,0,52842,0,1,1,1,0,0,0,0,0,0,4,9,0,2,0,7,0,0,1,2,100
1,Media & Video,2.6,50000,1502,12,175560,2421,1131,345,0,2,2,9,23109,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
1,Books & Reference,2.9,100000,2985,9,291879,5845,2697,778,1,1,7,0,54364,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
1,Music & Audio,1.5,5000,1406,15,308210,0,0,0,0,9,2,0,106246,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,News & Magazines,2,1000,948,9,88561,0,0,0,0,2,4,0,126029,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
1,Travel & Local,2.9,5000,1100,3,106491,1573,755,279,3,1,2,13,747,1,0,1,1,0,0,0,0,0,0,3,2,0,1,0,8,0,0,0,2,50
1,Productivity,2.9,10000,1744,15,194638,2968,1148,439,1,4,6,6,28435,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
1,Travel & Local,2,1000,2448,6,285112,4991,3545,636,1,2,2,0,133676,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,2,100
1,News & Magazines,2,1000,5866,9,654123,10541,5575,1428,3,1,4,4,2083,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,5,0,0,1,0,92
1,News & Magazines,2,1000,861,6,93027,1382,756,320,0,1,2,2,633,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
1,Books & Reference,2.8,100000,2159,15,184220,2213,592,224,4,3,5,0,58315,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,7,2,0,1,0,52.63157895
1,Education,2.7,1000,975,24,118547,1681,694,285,0,7,2,14,3552,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
1,Finance,2.9,10000,2985,9,289927,0,0,0,1,2,2,0,118615,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
1,Books & Reference,2.9,50000,2602,85,297016,5365,3465,790,1,2,5,0,67305,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
1,Tools,2.5,10000,1667,9,97354,1405,430,133,0,0,2,3,779,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
1,News & Magazines,2.5,1000,1764,12,198611,2230,751,287,2,1,3,11,5166,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Tools,2.5,10000,2308,12,158278,0,0,0,0,1,2,0,72450,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
1,Education,1.5,50000,2197,15,300707,3540,1779,410,0,6,2,0,57383,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
1,Strategy,2.2,10000,1015,6,106450,0,0,0,0,2,2,0,75376,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
1,Books & Reference,2.5,1000,1147,6,190564,2156,1363,301,0,3,2,0,68826,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Health & Fitness,1,1000,723,12,95751,0,0,0,1,4,2,0,123182,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
1,Arcade,2.5,5000,1190,18,136626,0,0,0,0,4,2,0,106759,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Business,2.6,1000,1275,6,175450,3850,2521,448,3,2,5,8,5224,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
1,Personalization,2.8,1000,901,79,111230,1221,394,163,1,1,2,3,834,0,1,1,1,0,0,0,0,0,0,1,6,0,1,0,3,0,0,0,0,92
1,Casual,2.4,1000000,1765,9,149685,0,0,0,0,4,5,0,89322,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
1,Productivity,2.7,1000,702,12,69078,0,0,0,0,2,7,0,102451,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
1,Business,2.6,1000,2719,12,288191,0,0,0,2,3,2,0,75342,0,1,1,1,0,0,0,0,0,0,5,1,1,1,1,9,0,0,1,2,95
1,Tools,2.8,1000,1910,6,216461,0,0,0,0,7,2,0,118647,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,1,92
1,Card,2.6,1000,3301,9,373462,6520,4825,769,0,5,2,0,55860,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
1,News & Magazines,2.6,1000,5866,9,654123,10541,5616,1444,3,1,4,8,2081,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,5,0,0,1,0,92
1,Business,2.5,1000,636,9,87045,0,0,0,3,3,14,0,126274,0,0,0,1,0,0,0,0,0,0,4,6,1,2,1,7,0,0,1,2,50
1,News & Magazines,2.3,100000,4911,15,467060,0,0,0,1,1,4,0,82162,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,4,0,0,1,0,51.11111111
1,Media & Video,2.9,10000,2318,344734,144353,0,0,0,1,1,5,0,77660,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
1,Communication,2.8,10000,1573,9,177110,2370,1050,230,0,1,2,3,30833,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,4,0,0,0,0,92
1,News & Magazines,2.8,1000,2318,15,334231,3901,2082,546,2,2,2,0,134554,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,2,0,0,1,1,92
1,Sports,2.6,1000,1840,15,332600,0,0,0,1,6,2,0,124533,1,1,0,1,0,0,0,0,0,0,4,4,0,2,0,10,0,0,0,4,100
1,Board,2.9,10000,2342,9,238472,3544,1394,516,1,5,3,4,1511,1,1,1,1,0,0,0,0,0,0,4,4,0,5,0,12,0,0,1,0,92
1,Tools,1.4,10000,1031,16,126312,1563,515,178,5,4,2,0,52961,1,0,1,1,0,0,0,0,0,0,3,8,1,1,0,7,1,1,1,1,50.66666667
1,Transportation,2.9,10000,2449,15,297015,5015,3220,703,0,1,5,0,133042,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
1,News & Magazines,2.4,50000,1749,9,195659,0,0,0,2,3,2,0,117775,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0,6,0,0,1,2,50
1,Social,2.5,1000,1446,5057,96331,1280,436,148,0,2,6,17,5522,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
1,Business,2.8,1000,1239,12,113374,2000,792,283,3,1,2,27,30447,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
1,Health & Fitness,2.9,1000,2881,24,332346,0,0,0,0,4,6,0,118867,1,0,1,1,0,0,0,0,0,0,5,2,0,1,0,7,0,0,1,2,50
1,Travel & Local,2.9,5000,1391,103,159574,1848,685,285,3,6,5,1,2568,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,50
1,Education,1,1000,723,9,79448,0,0,0,1,4,3,0,122815,0,0,1,1,0,0,0,0,0,0,4,4,0,1,0,4,0,0,1,2,50
1,Tools,2.7,1000,1074,6,91760,0,0,0,0,1,2,0,118861,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
1,Education,2.7,10000,710,9,89056,0,0,0,0,3,2,0,118730,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Books & Reference,2.8,1000,763,9,78350,1413,704,176,3,2,2,3,20041,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,51.11111111
1,Tools,2.9,1000,550,6,69357,0,0,0,0,7,2,0,107007,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Travel & Local,1.8,1000,629,9,91286,2047,1683,213,0,3,2,7,6760,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,Health & Fitness,2.8,1000,2662,18,428273,5731,3373,612,1,5,2,0,58466,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,1,2,50
1,News & Magazines,2.5,10000,1764,12,198611,2230,746,287,2,1,3,0,69550,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Productivity,2.6,10000,1257,15,233296,0,0,0,0,5,2,0,126883,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
1,Education,2.9,10000,4700,12,471391,7564,3673,1253,2,1,2,0,67405,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
1,Tools,2.5,10000,2395,12,253765,0,0,0,11,2,4,0,103139,0,0,1,1,0,0,0,0,0,0,11,5,2,1,4,17,0,0,1,2,50
1,Puzzle,2.7,5000,1554,15,86646,0,0,0,1,2,2,0,106063,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,51.11111111
1,News & Magazines,2.2,1000,778,3378,100219,1170,394,159,4,7,5,0,133909,0,0,1,1,0,0,0,0,0,0,4,2,0,1,0,6,0,0,0,2,50
1,Health & Fitness,2.8,5000,672,12,91590,0,0,0,1,4,2,0,102316,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
1,Travel & Local,2.5,1000,1134,9,132327,1867,678,244,0,2,3,42,11233,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,2,50
1,Business,2.8,1000,972,12,86237,1236,321,108,9,1,2,6,11148,1,0,0,1,0,0,0,0,0,0,5,7,0,1,0,8,0,0,1,2,50
1,Tools,2.7,1000,1529,15,337238,0,0,0,0,10,2,0,120795,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,100
1,Transportation,2.7,10000,2435,15,295472,4982,3204,699,0,1,5,0,60897,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
1,Lifestyle,2.4,5000,676,14,101790,812,276,110,0,1,2,1,29327,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
1,Productivity,2.1,100000,1516,12,144058,1949,486,190,2,7,8,3,15915,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,51.11111111
1,Education,2.4,10000,534,9,70849,0,0,0,0,1,2,0,126063,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Music & Audio,2.8,1000,3045,25,335543,0,0,0,0,7,2,0,124124,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
1,Entertainment,2.7,1000,1523,15,327133,4023,1836,443,0,10,2,0,136335,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,92
1,Entertainment,2.8,5000,1266,15,281267,3650,1684,399,0,10,2,11,28495,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
1,Business,2.8,1000,1271,12,139703,0,0,0,10,3,3,0,124935,1,0,1,1,0,0,0,0,0,0,4,8,2,1,3,11,1,0,0,2,52.63157895
1,Sports,2.9,50000,552,6,71235,705,280,116,0,1,2,2,27714,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
1,Travel & Local,1,1000,1984,15,214228,3452,1750,354,0,4,2,11,13203,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
1,Puzzle,2.8,10000,992,15,119989,1289,395,152,0,5,2,25,12393,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Finance,2.2,1000,1278,9,125426,0,0,0,0,3,2,0,80335,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,51.11111111
1,Entertainment,2.9,100000,939,12,93883,1818,1019,340,0,0,3,0,69827,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,1,51.11111111
1,Travel & Local,2.5,1000,1457,103,157572,1935,696,292,3,6,5,1,21744,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,6,0,0,0,2,50
1,Card,2.3,1000,822,9,76389,1003,300,114,0,4,2,7,27794,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
1,Music & Audio,2.9,5000000,4983,12,502133,7409,2693,806,7,4,6,7,13679,1,0,1,1,0,0,0,0,0,0,5,8,1,1,1,15,1,0,0,2,50
1,Entertainment,2.9,1000,627,9,82588,848,320,131,0,2,2,10,29079,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
1,Card,2.4,1000,1288,12,162304,0,0,0,2,5,2,0,106735,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,1,0,0,2,50
1,Communication,2.9,100000,2243,9,269188,0,0,0,6,8,5,0,103405,0,1,1,1,0,0,0,0,0,0,7,4,2,1,2,13,0,1,0,2,88
1,Lifestyle,2.9,10000,2607,18,289563,5056,3184,682,1,3,3,2,16767,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,1,2,50
1,Lifestyle,2.3,1000,4707,30,584363,8909,4573,1235,0,5,6,2,11312,1,1,1,1,0,0,0,0,0,0,5,2,0,1,0,6,0,0,1,2,100
1,Finance,2.9,5000,2849,15,304735,0,0,0,1,4,2,0,120395,1,1,1,1,0,0,0,0,0,0,4,5,0,1,0,6,0,0,1,2,50
1,Finance,2.8,1000,836,9,77422,1047,153,66,0,3,3,14,11229,0,0,0,1,0,0,0,0,0,0,2,2,1,1,2,4,0,0,0,0,51.11111111
1,Sports,2.2,5000,718,6,75209,1049,585,249,1,1,2,8,30207,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,2,50
1,Communication,2.9,1000,1007,9,84527,0,0,0,4,3,2,0,127952,0,0,0,1,0,0,0,0,0,0,5,6,0,1,0,7,0,0,0,1,51.11111111
1,Tools,2.8,100000,756,6,70020,977,416,166,0,3,2,0,56266,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
1,Entertainment,2.8,500000,1032,9,146979,0,0,0,0,7,6,0,117849,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,92
1,Entertainment,2.9,50000,962,3393,85687,1383,682,195,0,1,5,6,30930,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
1,Entertainment,2.8,1000,938,6,119610,0,0,0,0,2,2,0,103723,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
1,Business,2.8,1000,1948,9,202844,0,0,0,1,5,3,0,73622,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
1,Puzzle,2.9,1000,3839,15,420547,0,0,0,0,9,2,0,91376,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,92
1,Puzzle,2.5,5000,1559,15,88537,2117,1219,212,0,2,2,0,71281,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,51.11111111
1,Casual,2.8,10000,828,6,83288,0,0,0,0,1,2,0,75186,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,News & Magazines,2.1,50000,1749,9,195659,0,0,0,2,3,2,0,120391,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0,6,0,0,1,2,50
1,Finance,2.1,1000,1278,9,125426,1768,824,275,0,3,2,16,11149,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,51.11111111
1,Shopping,1,1000,1752,15,313931,0,0,0,1,5,2,0,83027,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
1,Travel & Local,1.7,1000,2067,15,219902,0,0,0,1,6,2,0,117987,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,2,50
1,Personalization,2.7,5000,3037,12,355291,6168,4597,893,1,2,2,0,53901,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,92
1,Lifestyle,2.7,1000,1246,6,123666,2055,699,279,1,2,2,0,71534,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,2,50
1,Social,2.6,1000000,7005,27,737295,0,0,0,0,2,6,0,117268,1,1,1,1,0,0,0,0,0,0,3,3,0,1,0,4,0,0,1,0,100
1,News & Magazines,2.9,1000,612,6,76031,852,378,141,0,1,2,9,5288,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
1,Entertainment,2.6,1000,597,6,86225,705,286,119,0,0,2,5,950,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
1,Books & Reference,2.8,100000,3413,15,280959,0,0,0,4,3,5,0,71940,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,7,2,0,1,0,83.33333333
1,Productivity,2.9,5000,1667,21,175441,3451,1969,601,5,0,2,2,27629,1,1,1,1,0,0,0,0,0,0,4,3,0,1,0,7,0,0,0,0,50
1,News & Magazines,2.9,1000,1764,12,198611,2230,750,287,2,1,3,0,65818,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Books & Reference,2.9,10000,1668,12,118179,1578,736,286,4,2,2,0,49590,0,0,0,1,0,0,0,0,0,0,3,5,0,1,0,6,0,0,0,2,50
1,Health & Fitness,2.7,10000,2304,12,256013,3560,1585,558,0,3,2,8,713,0,0,1,1,0,0,0,0,0,0,1,5,0,2,0,5,0,0,1,0,51.11111111
1,News & Magazines,2.9,5000,1764,12,198611,0,0,0,2,1,3,0,125288,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
1,Lifestyle,2.6,5000,537,9,79285,1170,463,151,2,0,2,0,66274,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,1,0,50
1,Media & Video,2.6,1000,1142,9,129253,1421,693,199,0,3,2,0,54217,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
1,Finance,2.7,10000,1673,12,198608,2612,1061,362,1,1,5,5,17028,1,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,1,1,51.11111111
1,Sports,2.8,10000,1269,6,146536,2039,987,314,2,3,2,13,16753,0,1,1,1,0,0,0,0,0,0,7,3,0,1,0,8,0,0,0,2,100
1,Card,2.8,1000,688,12,88301,0,0,0,3,1,2,0,121716,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,92
